,authors,ArticleTitle,journal_title,volume,date,pubmed,doi_pii_str,abstract
46,"MG. Diniz, Jde F. Silva, FT. de Souza, NB. Pereira, CC. Gomes and RS. Gomez, ","""Association between cell cycle gene transcription and tumor size in oral squamous cell carcinoma."", ",Tumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine ,36(12) ,(Dec. 2015). ,26152289; ,DOI 10.1007/s13277-015-3735-1.,"Higher tumor size correlates with poor prognosis and is an independent predictive survival factor in oral squamous cell carcinoma (OSCC) patients. However, the molecular events underlining OSCC tumor evolution are poorly understood. We aimed to investigate if large OSCC tumors show different cell cycle gene transcriptional signature compared to small tumors. Seventeen fresh OSCC tumor samples with different tumor sizes (T) were included in the study. Tumors were from the tongue or from the floor of the mouth, and only three patients were nonsmokers. Samples were categorized according to clinical tumor size in tumors ≤2 cm (T1, n = 5) or tumors >2 cm (T2, n = 9; T3, n = 2; T4, n = 1). The group of tumors ≤2 cm was considered the reference group, while the larger tumors were considered the test group. We assessed the expression of 84 cell cycle genes by qRT-PCR array and normalized it to the expression of two housekeeping genes. Results were analyzed according to the formula 2(^-DeltaCt). A five-fold change cutoff was used, and p values <0.05 were considered statistically significant. Ki-67 immunohistochemistry was performed to estimate cell proliferation index. Twenty-nine genes were downregulated in the test group (larger tumors) compared to the reference group (smaller tumors). Among these genes, 13 reached statistical significance: ANAPC4, CUL1, SUMO1, KPNA2, MAD2L2, CCNG2, E2F4, NBN, CUL2, PCNA, TFDP1, KNTC1, and ATR. Ki-67 labeling index was similar in both tumor groups. Our findings suggest that the transcriptional activity of specific cell cycle genes varies according to the size of OSCC tumor, which probably reflects tumor molecular evolution and adaptation to the microenvironment."
47,"F. Rong, F. Chen, L. Huang, J. Zhang, C. Zhang, D. Hou, Z. Cheng, Y. Weng, P. Chen and Y. Li, ","""A mutation in class III homeodomain-leucine zipper (HD-ZIP III) transcription factor results in curly leaf (cul) in cucumber (Cucumis sativus L.)."", ",TAG. Theoretical and applied genetics. Theoretische und angewandte Genetik ,132(1) ,(Jan. 2019). ,30334067; ,DOI 10.1007/s00122-018-3198-z.,"We identified two curly-leaf (cul) mutants in cucumber. Map-based cloning revealed that both mutants are due to allelic mutations in the CsPHB gene, a homolog of the Arabidopsis PHABULOSA which encodes a class III homeodomain-leucine zipper (HD-ZIP III) transcription factor. Leaf rolling is an important agronomic trait in crop breeding. Moderate leaf rolling minimizes shadowing between leaves, leading to improved photosynthetic efficiency. Although a number of genes controlling rolled leaf have been identified from rice and other plant species, none have been mapped or cloned in cucurbit crops. In this study, we identified and characterized two curly leaf (cul) mutants, cul-1 and cul-2 in cucumber. With map-based cloning, we show that cul-1 and cul-2 are allelic mutations and CsPHB (Csa6G525430) was the candidate gene for both mutants. The CsPHB gene encoded a class III homeodomain-leucine zipper (HD-ZIP III) transcription factor. A single non-synonymous mutation in the fourth and fifth exons of the CsPHB was responsible for the cul-1 and cul-2 mutant phenotypes, respectively. The single-nucleotide substitutions in cul-1 and cul-2 were both located in cs-miRNA165/166 complementary sites of CsPHB. The expression level of CsPHB gene in multiple organs of cul-1 and cul-2 mutants was higher than that in the wild type, while the expression of cs-miRNA165/166 in the two genotypes showed the opposite trend. We speculate that disruption of the binding between the mutant allele of CsPHB and cs-miRNA165/166 leads to the curly-leaf phenotype. This is the first report to clone and characterize the CsPHB gene in the family Cucurbitaceae. Taken together, these results support CsPHB as an important player in the modulation of leaf shape development in cucumber."
48,"Z. Basang, S. Zhang, L. Yang, D. Quzong, Y. Li, Y. Ma, M. Hao, W. Pu, X. Liu, H. Xie, M. Liang, J. Wang and Q. Danzeng, ","""Correlation of DNA methylation patterns to the phenotypic features of Tibetan elite alpinists in extreme hypoxia."", ",Journal of genetics and genomics = Yi chuan xue bao ,48(10) ,(Oct. 2021). ,34531147; ,DOI 10.1016/j.jgg.2021.05.015.,"High altitude is an extreme environment that imposes hypoxic pressure on physiological processes, and natives living at high altitudes are more adaptive in certain physiological processes. So far, epigenetic modifications under extreme changes in hypoxic pressures are relatively less understood. Here, we recruit 32 Tibetan elite alpinists (TEAs), who have successfully mounted Everest (8848 m) at least five times. Blood samples and physiological phenotypes of TEAs and 32 matched non-alpinist Tibetan volunteers (non-TEAs) are collected for analysis. Genome-wide DNA methylation analysis identifies 23,202 differentially methylated CpGs (Padj < 0.05, |β| > 0.1) between the two groups. Some differentially methylated CpGs are in hypoxia-related genes such as PPP1R13L, MAP3K7CL, SEPTI-9, and CUL2. In addition, Gene ontology enrichment analysis reveals several inflammation-related pathways. Phenotypic analysis indicates that 12 phenotypes are significantly different between the two groups. In particular, TEAs exhibit higher blood oxygen saturation levels and lower neutrophil count, platelet count, and heart rate. For DNA methylation association analysis, we find that two CpGs (cg16687447, cg06947206) upstream of PTEN were associated with platelet count. In conclusion, extreme hypoxia exposure leads to epigenetic modifications and phenotypic alterations of TEA, providing us clues for exploring the molecular mechanism underlying changes under extreme hypoxia conditions."
49,"JJ. Hsieh, VH. Le, T. Oyama, CJ. Ricketts, TH. Ho and EH. Cheng, ","""Chromosome 3p Loss-Orchestrated VHL, HIF, and Epigenetic Deregulation in Clear Cell Renal Cell Carcinoma."", ",Journal of clinical oncology : official journal of the American Society of Clinical Oncology ,36(36) ,(Oct. 2018). ,30372397; ,DOI 10.1200/JCO.2018.79.2549.,"Clear cell renal cell carcinoma (ccRCC) is the most common renal cell carcinoma subtype, and metastatic ccRCC is associated with 5-year survival rates of 10% to 20%. Genetically, ccRCC originates from sequential losses of multiple tumor suppressor genes. Remarkably, chromosome 3p loss occurs in more than 90% of sporadic ccRCCs. This results in concurrent one-copy loss of four tumor suppressor genes that are also mutated individually at high frequency in ccRCC (ie, VHL, 80%; PBRM1, 29% to 46%; BAP1, 6% to 19%; and SETD2, 8% to 30%). Pathogenically, 3p loss probably represents the first genetic event that occurs in sporadic ccRCC and the second genetic event in VHL-mutated hereditary ccRCC. VHL constitutes the substrate recognition module of the VCB-Cul2 E3 ligase that degrades HIF1/2α, whereas PBRM1, BAP1, and SETD2 are epigenetic modulators that regulate gene transcription. Because 3p loss and VHL inactivation are nearly universal truncal events in ccRCC, the resulting HIF1/2 signaling overdrive and accompanied tumor hypervascularization probably underlie the therapeutic benefits observed with vascular endothelial growth factor receptor inhibitors, including sorafenib, sunitinib, pazopanib, axitinib, bevacizumab, cabozantinib, and lenvatinib. Furthermore, recent marked advances in ccRCC genomics, transcriptomics, proteomics, metabolomics, molecular mechanisms, mouse models, prognostic and predictive biomarkers, and clinical trials have rendered invaluable translational insights concerning precision kidney cancer therapeutics. With an armamentarium encompassing 13 drugs that exploit seven unique therapeutic mechanisms (ie, cytokines, vascular endothelial growth factor receptor, mTORC1, cMET/AXL, fibroblast growth factor receptor, programmed cell death-1 and programmed death-ligand 1, and cytotoxic T-cell lymphocyte associated-4) to treat metastatic renal cell carcinoma, one of the imminent clinical questions concerning care of patients with metastatic ccRCC is how a personalized treatment strategy, through rationally combining and sequencing different therapeutic modalities, can be formulated to offer the best clinical outcome for individual patients. Here, we attempt to integrate recent discoveries of immediate translational impacts and discuss future translational challenges and opportunities."
50,"M. Ohh and WG. Kaelin, ","""The von Hippel-Lindau tumour suppressor protein: new perspectives."", ",Molecular medicine today ,5(6) ,(Jun. 1999). ,10366821; ,,"von Hippel-Lindau (VHL) disease is a hereditary cancer syndrome caused by germline mutations of the VHL tumour suppressor gene. The VHL gene product, pVHL, forms multiprotein complexes that contain elongin B, elongin C and Cul-2, and negatively regulates hypoxia-inducible mRNAs. pVHL is suspected to play a role in ubiquitination given the similarity of elongin C and Cul-2 with Skp1 and Cdc53, respectively. pVHL can also interact with fibronectin and is required for the assembly of a fibronectin matrix. Finally, pVHL, at least indirectly, plays a role in the ability of cells to exit the cell cycle. Thus, pVHL is a tumour suppressor protein that regulates angiogenesis, extracellular matrix formation and the cell cycle."
51,"L. Goto-Yamaguchi, M. Yamamoto-Ibusuki, Y. Yamamoto, Y. Fujiki, M. Tomiguchi, A. Sueta, T. Takeshita and H. Iwase, ","""Therapeutic predictors of neoadjuvant endocrine therapy response in estrogen receptor-positive breast cancer with reference to optimal gene expression profiling."", ",Breast cancer research and treatment ,172(2) ,(Nov. 2018). ,30151737; ,DOI 10.1007/s10549-018-4933-5.,"Neoadjuvant endocrine therapy (NAET) for estrogen receptor-positive primary breast cancer causes adequate tumor shrinkage, and is expected to be helpful for breast-conserving surgery, but the adaptation criteria, especially in regard to treatment duration, have never been elucidated. Re-visiting past gene expression profiles, we explored the data for specialized pre-therapeutic predictors and validated the results using our in-house clinical cohorts."
52,"D. Xu, J. Wu, J. Chen, L. Jiang, J. Chen, W. Bao, X. Chen, Q. Yang, X. Zhang, L. Yao, H. Su and J. Liu, ","""Cullin 2-RBX1 E3 ligase and USP2 regulate antithrombin ubiquitination and stability."", ",FASEB journal : official publication of the Federation of American Societies for Experimental Biology ,35(8) ,(Aug. 2021). ,34324733; ,DOI 10.1096/fj.202001146RR.,"Hemophilia A and B are congenital bleeding disorders caused by a deficiency in pro-coagulant factor VIII or IX that is treated by downregulation of antithrombin. However, the molecular mechanisms that regulate antithrombin expression remain poorly understood. Here, we identified Cullin 2 and USP2 (ubiquitin-specific peptidase-2) as novel regulators of antithrombin expression that act by modulating antithrombin ubiquitination. Inhibition of the proteasome caused accumulation of antithrombin and its ubiquitinated forms in HepG2 and SMMC7721 cells. Notably, inhibition of neddylation with MLN4924 suppressed both ubiquitination and degradation of antithrombin, which is recapitulated by silencing of the neddylation enzymes, NAE1, UBA3, and UBE2M, with small interfering RNA (siRNA). We identified Cullin 2 as the interaction partner of antithrombin, and siRNA-mediated Cullin 2 knockdown reduced antithrombin ubiquitination and increased antithrombin protein. We further found that USP2 interacted with antithrombin and regulated antithrombin expression, showing that overexpression of USP2 inhibits the ubiquitination and proteasomal clearance of antithrombin, whereas pharmacological inhibition or siRNA-mediated knockdown of USP2 downregulates antithrombin. Collectively, these results suggest that Cullin 2 E3 ubiquitin ligase and USP2 coordinately regulate antithrombin ubiquitination and degradation. Thus, targeting Cullin 2 and USP2 could be a potential strategy for treatment of hemophilia."
53,"GN. Maine and E. Burstein, ","""COMMD proteins and the control of the NF kappa B pathway."", ","Cell cycle (Georgetown, Tex.) ",6(6) ,(Mar. 2007). ,17361106; ,,"The COMM domain containing (COMMD) family of proteins represents a recently discovered set of evolutionarily conserved factors characterized by the presence of a defining carboxy-terminal motif. In vertebrates, there are ten members of the family, and among their emerging functions the control of the transcription factor NFkappaB has been most extensively studied. NFkappaB plays a critical role in a number of homeostatic processes in multicellular organisms, including the regulation of immunity and cell survival. COMMD proteins inhibit NFkappaB mediated gene expression, and recent mechanistic studies have revealed that COMMD1 controls the ubiquitination of NFkappaB subunits, an event linked to transcriptional termination. COMMD1 binds to a multimeric ubiquitin ligase containing Elongins B/C, Cul2 and SOCS1 (ECS( SOCS1)). In this complex, COMMD1 facilitates the binding of NFkappaB subunits to the ligase, thereby promoting their ubiquitination and degradation. Additional insights gained from these studies indicate that COMMD proteins likely play a broader role in cellular homeostasis through their participation in the ubiquitination pathway."
54,"Z. Su and Y. Gu, ","""Identification of key genes and pathways involved in abdominal aortic aneurysm initiation and progression."", ",Vascular ,30(4) ,(Aug. 2022). ,34139912; ,DOI 10.1177/17085381211026474.,The study aimed to assess the gene expression profile of biopsies obtained from the neck of human abdominal aortic aneurysm (AAA) and the main site of AAA dilatation and to investigate the molecular mechanism underlying the development of AAA.
55,"R. Huang, J. Li, Y. Fu and Y. Deng, ","""Downregulation of FEM1C enhances metastasis and proliferation in colorectal cancer."", ",Annals of translational medicine ,9(17) ,(Sep. 2021). ,34733943; ,DOI 10.21037/atm-21-4244.,"Feminization-1 (FEM-1) is considered a substrate recognition subunit of CUL2-RING E3 ubiquitin ligase complexes, which refers to sex determination by modulating TRA-1 stability in C. elegans. The function of mammalian orthologous gene of FEM-1 remains to be elucidated."
56,"RC. Conaway and JW. Conaway, ","""The von Hippel-Lindau tumor suppressor complex and regulation of hypoxia-inducible transcription."", ",Advances in cancer research ,85 ,(2002). ,12374282; ,,
57,"I. Marín, ","""Diversification of the cullin family."", ",BMC evolutionary biology ,9 ,(Nov. 2009). ,19925652; ,DOI 10.1186/1471-2148-9-267.,"Cullins are proteins involved in ubiquitination through their participation in multisubunit ubiquitin ligase complexes. In this study, I use comparative genomic data to establish the pattern of emergence and diversification of cullins in eukaryotes."
58,"W. Wang, Z. Jiang, D. Zhang, L. Fu, R. Wan and K. Hong, ","""Comparative Transcriptional Analysis of Pulmonary Arterial Hypertension Associated With Three Different Diseases."", ",Frontiers in cell and developmental biology ,9 ,(2021). ,34336829; ,DOI 10.3389/fcell.2021.672159.,"Pulmonary arterial hypertension (PAH) is a severe cardiovascular disorder with high mortality. Multiple clinical diseases can induce PAH, but the underlying molecular mechanisms shared in PAHs associated with different diseases remain unclear. The aim of this study is to explore the key candidate genes and pathways in PAH associated with congenital heart disease (CHD-PAH), PAH associated with connective tissue disease (CTD-PAH), and idiopathic PAH (IPAH). We performed differential expression analysis based on a public microarray dataset GSE113439 and identified 1,442 differentially expressed genes, of which 80.3% were upregulated. Subsequently, both pathway enrichment analysis and protein-protein interaction network analysis revealed that the ""Cell cycle"" and ""DNA damage"" processes were significantly enriched in PAH. The expression of seven upregulated candidate genes (EIF2AK2, TOPBP1, CDC5L, DHX15, and CUL1-3) and three downregulated candidate genes (DLL4, EGFL7, and ACE) were validated by qRT-PCR. Furthermore, cell cycle-related genes Cul1 and Cul2 were identified in pulmonary arterial endothelial cells (PAECs) in vitro. The result revealed an increased expression of Cul2 in PAECs after hypoxic treatment. Silencing Cul2 could inhibit overproliferation and migration of PAECs in hypoxia. Taken together, according to bioinformatic analyses, our work revealed that ""Cell cycle"" and ""DNA damage"" process-related genes and pathways were significantly dysregulated expressed in PAHs associated with three different diseases. This commonality in molecular discovery might broaden the genetic perspective and understanding of PAH. Besides, silencing Cul2 showed a protective effect in PAECs in hypoxia. The results may provide new treatment targets in multiple diseases induced by PAH."
59,"A. Chernoff, V. Kasparcova, WM. Linehan and CA. Stolle, ","""Molecular analysis of the von hippel-lindau disease gene."", ",Methods in molecular medicine ,53 ,(2001). ,21318797; ,DOI 10.1385/1-59259-144-2:193.,"Von Hippel-Lindau (VHL) disease is an autosomal dominant disorder that predisposes the affected individual to develop characteristic tumors. These include CNS hemangioblastoma, retinal angiomas, endolymphatic sac tumors, pancreatic cysts and tumors, epididymal cystadenomas, pheochromocytomas, renal cysts, and clear-cell renal carcinoma. The VHL gene was localized to 3p25 and then isolated by Latif et al. (1). The gene contains three exons with an open reading frame of 852 nucleotides, which encode a predicted protein of 284 amino acids. The VHL protein is believed to have several functions. It is involved in transcription regulation through its inhibition of elongation by binding to the B and C subunits of elongin. Mutations of VHL allow the B and C subunits to bind with the A subunit. This complex then overcomes ""pausing"" of RNA polymerase during mRNA transcription (2,3). Several studies suggest that the VHL protein is also involved in regulation of hypoxia-inducible transcripts, particularly vascular endothelial growth factor (VEGF), by altering mRNA stability (4,5). Therefore, VHL gene mutations permit the overexpression of VEGF under normoxic conditions, which leads to the angiogenesis believed to be required for tumor growth. The VHL-elongin BC complex (VBC) also binds two other proteins-CUL2 and Rbx1-in a complex that has structural similarity to other E3 ubiquitin ligase complexes (6). Such complexes mediate the degradation of cell-cycle regulatory proteins."
60,"V. Davalos, CA. García-Prieto, G. Ferrer, S. Aguilera-Albesa, J. Valencia-Ramos, A. Rodríguez-Palmero, M. Ruiz, L. Planas-Serra, I. Jordan, I. Alegría, P. Flores-Pérez, V. Cantarín, V. Fumadó, MT. Viadero, C. Rodrigo, M. Méndez-Hernández, E. López-Granados, R. Colobran, JG. Rivière, P. Soler-Palacín, A. Pujol and M. Esteller, ","""Epigenetic profiling linked to multisystem inflammatory syndrome in children (MIS-C): A multicenter, retrospective study."", ",EClinicalMedicine ,50 ,(Aug. 2022). ,35770252; ,DOI 10.1016/j.eclinm.2022.101515.,"Most children and adolescents infected with the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) remain asymptomatic or develop a mild coronavirus disease 2019 (COVID-19) that usually does not require medical intervention. However, a small proportion of pediatric patients develop a severe clinical condition, multisystem inflammatory syndrome in children (MIS-C). The involvement of epigenetics in the control of the immune response and viral activity prompted us to carry out an epigenomic study to uncover target loci regulated by DNA methylation that could be altered upon the appearance of MIS-C."
61,"RJ. Okagaki, A. Haaning, H. Bilgic, S. Heinen, A. Druka, M. Bayer, R. Waugh and GJ. Muehlbauer, ","""ELIGULUM-A Regulates Lateral Branch and Leaf Development in Barley."", ",Plant physiology ,176(4) ,(Apr. 2018). ,29440592; ,DOI 10.1104/pp.17.01459.,"The shoot apical and axillary meristems control shoot development, effectively influencing lateral branch and leaf formation. The barley (Hordeum vulgare) uniculm2 (cul2) mutation blocks axillary meristem development, and mutant plants lack lateral branches (tillers) that normally develop from the crown. A genetic screen for cul2 suppressors recovered two recessive alleles of ELIGULUM-A (ELI-A) that partially rescued the cul2 tillering phenotype. Mutations in ELI-A produce shorter plants with fewer tillers and disrupt the leaf blade-sheath boundary, producing liguleless leaves and reduced secondary cell wall development in stems and leaves. ELI-A is predicted to encode an unannotated protein containing an RNaseH-like domain that is conserved in land plants. ELI-A transcripts accumulate at the preligule boundary, the developing ligule, leaf margins, cells destined to develop secondary cell walls, and cells surrounding leaf vascular bundles. Recent studies have identified regulatory similarities between boundary development in leaves and lateral organs. Interestingly, we observed ELI-A transcripts at the preligule boundary, suggesting that ELI-A contributes to boundary formation between the blade and sheath. However, we did not observe ELI-A transcripts at the axillary meristem boundary in leaf axils, suggesting that ELI-A is not involved in boundary development for axillary meristem development. Our results show that ELI-A contributes to leaf and lateral branch development by acting as a boundary gene during ligule development but not during lateral branch development."
62,"A. Mousnier, N. Kubat, A. Massias-Simon, E. Ségéral, JC. Rain, R. Benarous, S. Emiliani and C. Dargemont, ","""von Hippel Lindau binding protein 1-mediated degradation of integrase affects HIV-1 gene expression at a postintegration step."", ",Proceedings of the National Academy of Sciences of the United States of America ,104(34) ,(Aug. 2007). ,17698809; ,,"HIV-1 integrase, the viral enzyme responsible for provirus integration into the host genome, can be actively degraded by the ubiquitin-proteasome pathway. Here, we identify von Hippel-Lindau binding protein 1(VBP1), a subunit of the prefoldin chaperone, as an integrase cellular binding protein that bridges interaction between integrase and the cullin2 (Cul2)-based von Hippel-Lindau (VHL) ubiquitin ligase. We demonstrate that VBP1 and Cul2/VHL are required for proper HIV-1 expression at a step between integrase-dependent proviral integration into the host genome and transcription of viral genes. Using both an siRNA approach and Cul2/VHL mutant cells, we show that VBP1 and the Cul2/VHL ligase cooperate in the efficient polyubiquitylation of integrase and its subsequent proteasome-mediated degradation. Results presented here support a role for integrase degradation by the prefoldin-VHL-proteasome pathway in the integration-transcription transition of the viral replication cycle."
63,"U. Graf, EA. Casanova, S. Wyck, D. Dalcher, M. Gatti, E. Vollenweider, MJ. Okoniewski, FA. Weber, SS. Patel, MW. Schmid, J. Li, J. Sharif, GA. Wanner, H. Koseki, J. Wong, P. Pelczar, L. Penengo, R. Santoro and P. Cinelli, ","""Pramel7 mediates ground-state pluripotency through proteasomal-epigenetic combined pathways."", ",Nature cell biology ,19(7) ,(Jul. 2017). ,28604677; ,DOI 10.1038/ncb3554.,"Naive pluripotency is established in preimplantation epiblast. Embryonic stem cells (ESCs) represent the immortalization of naive pluripotency. 2i culture has optimized this state, leading to a gene signature and DNA hypomethylation closely comparable to preimplantation epiblast, the developmental ground state. Here we show that Pramel7 (PRAME-like 7), a protein highly expressed in the inner cell mass (ICM) but expressed at low levels in ESCs, targets for proteasomal degradation UHRF1, a key factor for DNA methylation maintenance. Increasing Pramel7 expression in serum-cultured ESCs promotes a preimplantation epiblast-like gene signature, reduces UHRF1 levels and causes global DNA hypomethylation. Pramel7 is required for blastocyst formation and its forced expression locks ESCs in pluripotency. Pramel7/UHRF1 expression is mutually exclusive in ICMs whereas Pramel7-knockout embryos express high levels of UHRF1. Our data reveal an as-yet-unappreciated dynamic nature of DNA methylation through proteasome pathways and offer insights that might help to improve ESC culture to reproduce in vitro the in vivo ground-state pluripotency."
64,"P. Heir, T. Srikumar, G. Bikopoulos, S. Bunda, BP. Poon, JE. Lee, B. Raught and M. Ohh, ","""Oxygen-dependent Regulation of Erythropoietin Receptor Turnover and Signaling."", ",The Journal of biological chemistry ,291(14) ,(Apr. 2016). ,26846855; ,DOI 10.1074/jbc.M115.694562.,"von Hippel-Lindau (VHL) disease is a rare familial cancer predisposition syndrome caused by a loss or mutation in a single gene,VHL, but it exhibits a wide phenotypic variability that can be categorized into distinct subtypes. The phenotypic variability has been largely argued to be attributable to the extent of deregulation of the α subunit of hypoxia-inducible factor α, a well established target of VHL E3 ubiquitin ligase, ECV (Elongins/Cul2/VHL). Here, we show that erythropoietin receptor (EPOR) is hydroxylated on proline 419 and 426 via prolyl hydroxylase 3. EPOR hydroxylation is required for binding to the β domain of VHL and polyubiquitylation via ECV, leading to increased EPOR turnover. In addition, several type-specific VHL disease-causing mutants, including those that have retained proper binding and regulation of hypoxia-inducible factor α, showed a severe defect in binding prolyl hydroxylated EPOR peptides. These results identify EPOR as the secondbona fidehydroxylation-dependent substrate of VHL that potentially influences oxygen homeostasis and contributes to the complex genotype-phenotype correlation in VHL disease."
65,"W. Zhang, H. Wang, Z. Li, X. Liu, G. Liu, RS. Harris and XF. Yu, ","""Cellular requirements for bovine immunodeficiency virus Vif-mediated inactivation of bovine APOBEC3 proteins."", ",Journal of virology ,88(21) ,(Nov. 2014). ,25142583; ,DOI 10.1128/JVI.02072-14.,"Human immunodeficiency virus type 1 (HIV-1) and simian immunodeficiency virus (SIV) viral infectivity factor (Vif) form a CRL5 E3 ubiquitin ligase complex to suppress virus restriction by host APOBEC3 (A3) proteins. The primate lentiviral Vif complex is composed of the unique cofactor core binding factor β (CBF-β) and canonical ligase components Cullin 5 (CUL5), Elongin B/C (ELOB/C), and RBX2. However, the mechanism by which the Vif protein of the related lentivirus bovine immunodeficiency virus (BIV) overcomes its host A3 proteins is less clear. In this study, we show that BIV Vif interacts with Cullin 2 (CUL2), ELOB/C, and RBX1, but not with CBF-β or CUL5, to form a CRL2 E3 ubiquitin ligase and degrade the restrictive bovine A3 proteins (A3Z2Z3 and A3Z3). RNA interference-mediated knockdown of ELOB or CUL2 inhibited BIV Vif-mediated degradation of these A3 proteins, whereas knockdown of CUL5 or CBF-β did not. BIV Vif with mutations in the BC box (Vif SLQ-AAA) or putative VHL box (Vif YI-AA), which cannot interact with ELOB/C or CUL2, respectively, lost the ability to counteract bovine A3 proteins. Moreover, CUL2 and UBE2M dominant negative mutants competitively inhibited the BIV Vif-mediated degradation mechanism. Thus, although the general strategy for inhibiting A3 proteins is conserved between HIV-1/SIV and BIV, the precise mechanisms can differ substantially, with only the HIV-1/SIV Vif proteins requiring CBF-β as a cofactor, HIV-1/SIV Vif using CUL5-RBX2, and BIV Vif using CUL2-RBX1."
66,"LJ. Fulcher, T. Macartney, P. Bozatzi, A. Hornberger, A. Rojas-Fernandez and GP. Sapkota, ","""An affinity-directed protein missile system for targeted proteolysis."", ",Open biology ,6(10) ,(Oct. 2016). ,27784791; ,PII 160255.,"The von Hippel-Lindau (VHL) protein serves to recruit the hypoxia-inducible factor alpha (HIF1α) protein under normoxia to the CUL2 E3 ubiquitin ligase for its ubiquitylation and degradation through the proteasome. In this report, we modify VHL to engineer an affinity-directed protein missile (AdPROM) system to direct specific endogenous target proteins for proteolysis in mammalian cells. The proteolytic AdPROM construct harbours a cameloid anti-green fluorescence protein (aGFP) nanobody that is fused to VHL for either constitutive or tetracycline-inducible expression. For target proteins, we exploit CRISPR/Cas9 to rapidly generate human kidney HEK293 and U2OS osteosarcoma homozygous knock-in cells harbouring GFP tags at the VPS34 (vacuolar protein sorting 34) and protein associated with SMAD1 (PAWS1, aka FAM83G) loci, respectively. Using these cells, we demonstrate that the expression of the VHL-aGFP AdPROM system results in near-complete degradation of the endogenous GFP-VPS34 and PAWS1-GFP proteins through the proteasome. Additionally, we show that Tet-inducible destruction of GFP-VPS34 results in the degradation of its associated partner, UVRAG, and reduction in levels of cellular phosphatidylinositol 3-phosphate."
67,"K. Chen, J. Zeng, H. Xiao, C. Huang, J. Hu, W. Yao, G. Yu, W. Xiao, H. Xu and Z. Ye, ","""Regulation of glucose metabolism by p62/SQSTM1 through HIF1α."", ",Journal of cell science ,129(4) ,(Feb. 2016). ,26743088; ,DOI 10.1242/jcs.178756.,"The signaling adaptor sequestosome 1 (SQSTM1)/p62 is frequently overexpressed in tumors and plays an important role in the regulation of tumorigenesis. Although great progress has been made, biological roles of p62 and relevant molecular mechanisms responsible for its pro-tumor activity remain largely unknown. Here, we show that p62 knockdown reduces cell growth and the expression of glycolytic genes in a manner that depends on HIF1α activity in renal cancer cells. Knockdown of p62 decreases HIF1α levels and transcriptional activity by regulating mTORC1 activity and NF-κB nuclear translocation. Furthermore, p62 interacts directly with the von Hippel-Lindau (VHL) E3 ligase complex to modulate the stability of HIF1α. Mechanistically, p62 binds to the VHL complex and competes with HIF1α. Expression of p62 inhibits the interaction of DCNL1 (also known as DCUN1D1) with CUL2 and attenuates the neddylation of CUL2, and thus downregulates the VHL E3 ligase complex activity. Functionally, HIF1α expression is required for p62-induced glucose uptake, lactate production and soft agar colony growth. Taken together, our findings demonstrate that p62 is a crucial positive regulator of HIF1α, which is a facilitating factor in p62-enhanced tumorigenesis."
68,"M. Stantic, J. Wolfsberger, HAM. Sakil and MT. Wilhelm, ","""ΔNp73 enhances HIF-1α protein stability through repression of the ECV complex."", ",Oncogene ,37(27) ,(Jul. 2018). ,29628507; ,DOI 10.1038/s41388-018-0195-2.,"Cellular responses to low oxygen conditions are mainly regulated by the Hypoxia-inducible factors (HIFs). Induction of HIF-1α in tumor cells activates the angiogenic switch and allows for metabolic adaptations. HIF-1α protein levels are tightly regulated through ubiquitin-mediated proteosomal degradation; however, high levels of HIF-1α is a common feature in many solid tumors and is thought to enhance cancer cell proliferation, migration, and survival. Here, we report that the oncogenic p73 isoform, ∆Np73, increases HIF-1α protein stability. We found that ∆Np73 represses expression of genes encoding subunits of the ECV complex, in particular Elongin C, Elongin B, Cullin 2, and Rbx1. The ECV complex is an E3 ligase complex responsible for polyubiquitinating HIF-1α. Loss of ∆Np73 increases ubiquitination of HIF-1α, leading to its degradation via the proteosomal pathway, and subsequent decrease of HIF-1α target genes. Taken together, our data demonstrates that high levels of ∆Np73 stabilize HIF-1α protein, allowing for it to accumulate and further potentiating its transcriptional activity and supporting tumor progression."
69,"LJ. Fulcher, LD. Hutchinson, TJ. Macartney, C. Turnbull and GP. Sapkota, ","""Targeting endogenous proteins for degradation through the affinity-directed protein missile system."", ",Open biology ,7(5) ,(May. 2017). ,28490657; ,DOI 10.1098/rsob.170066.,"Targeted proteolysis of endogenous proteins is desirable as a research toolkit and in therapeutics. CRISPR/Cas9-mediated gene knockouts are irreversible and often not feasible for many genes. Similarly, RNA interference approaches necessitate prolonged treatments, can lead to incomplete knockdowns and are often associated with off-target effects. Targeted proteolysis can overcome these limitations. In this report, we describe an affinity-directed protein missile (AdPROM) system that harbours the von Hippel-Lindau (VHL) protein, the substrate receptor of the Cullin2 (CUL2) E3 ligase complex, tethered to polypeptide binders that selectively bind and recruit endogenous target proteins to the CUL2-E3 ligase complex for ubiquitination and proteasomal degradation. By using synthetic monobodies that selectively bind the protein tyrosine phosphatase SHP2 and a camelid-derived VHH nanobody that selectively binds the human ASC protein, we demonstrate highly efficient AdPROM-mediated degradation of endogenous SHP2 and ASC in human cell lines. We show that AdPROM-mediated loss of SHP2 in cells impacts SHP2 biology. This study demonstrates for the first time that small polypeptide binders that selectively recognize endogenous target proteins can be exploited for AdPROM-mediated destruction of the target proteins."
