,authors,ArticleTitle,journal_title,volume,date,pubmed,doi_pii_str,abstract
49,"MP. Fenske and T. Imaizumi, ","""Circadian Rhythms in Floral Scent Emission."", ",Frontiers in plant science ,7 ,(2016). ,27148293; ,DOI 10.3389/fpls.2016.00462.,"To successfully recruit pollinators, plants often release attractive floral scents at specific times of day to coincide with pollinator foraging. This timing of scent emission is thought to be evolutionarily beneficial to maximize resource efficiency while attracting only useful pollinators. Temporal regulation of scent emission is tied to the activity of the specific metabolic pathways responsible for scent production. Although floral volatile profiling in various plants indicated a contribution by the circadian clock, the mechanisms by which the circadian clock regulates timing of floral scent emission remained elusive. Recent studies using two species in the Solanaceae family provided initial insight into molecular clock regulation of scent emission timing. In Petunia hybrida, the floral volatile benzenoid/phenylpropanoid (FVBP) pathway is the major metabolic pathway that produces floral volatiles. Three MYB-type transcription factors, ODORANT 1 (ODO1), EMISSION OF BENZENOIDS I (EOBI), and EOBII, all of which show diurnal rhythms in mRNA expression, act as positive regulators for several enzyme genes in the FVBP pathway. Recently, in P. hybrida and Nicotiana attenuata, homologs of the Arabidopsis clock gene LATE ELONGATED HYPOCOTYL (LHY) have been shown to have a similar role in the circadian clock in these plants, and to also determine the timing of scent emission. In addition, in P. hybrida, PhLHY directly represses ODO1 and several enzyme genes in the FVBP pathway during the morning as an important negative regulator of scent emission. These findings facilitate our understanding of the relationship between a molecular timekeeper and the timing of scent emission, which may influence reproductive success."
50,"PA. Salomé, D. Weigel and CR. McClung, ","""The role of the Arabidopsis morning loop components CCA1, LHY, PRR7, and PRR9 in temperature compensation."", ",The Plant cell ,22(11) ,(Nov. 2010). ,21098730; ,DOI 10.1105/tpc.110.079087.,"A defining, yet poorly understood characteristic of the circadian clock is that it is buffered against changes in temperature such that the period length is relatively constant across a range of physiologically relevant temperatures. We describe here the role of PSEUDO RESPONSE REGULATOR7 (PRR7) and PRR9 in temperature compensation. The Arabidopsis thaliana circadian oscillator comprises a series of interlocking feedback loops, and PRR7 and PRR9 function in the morning loop. The prr7 prr9 double mutant displays a unique phenotype that has not been observed before in other Arabidopsis clock mutants. In the prr7 prr9 mutant, the effects of temperature are overcompensated, apparently due to hyperactivation of the transcription factors CIRCADIAN CLOCK ASSOCIATED1 (CCA1) and LATE ELONGATED HYPOCOTYL (LHY). Inactivation of CCA1 and LHY fully suppresses the overcompensation defects of prr7 prr9 mutants and rescues their long period phenotype. Overcompensation in prr7 prr9 mutants does not rely on FLOWERING LOCUS C, a previously identified gene required for temperature compensation. Together, our results reveal a role of PRR7 and PRR9 in regulating CCA1 and LHY activities in response to ambient temperature."
51,"F. Zheng, FM. Gonçalves, Y. Abiko, H. Li, Y. Kumagai and M. Aschner, ","""Redox toxicology of environmental chemicals causing oxidative stress."", ",Redox biology ,34 ,(Jul. 2020). ,32336668; ,DOI 10.1016/j.redox.2020.101475.,"Living organisms are surrounded with heavy metals such as methylmercury, manganese, cobalt, cadmium, arsenic, as well as pesticides such as deltamethrin and paraquat, or atmospheric pollutants such as quinone. Extensive studies have demonstrated a strong link between environmental pollutants and human health. Redox toxicity is proposed as one of the main mechanisms of chemical-induced pathology in humans. Acting as both a sensor of oxidative stress and a positive regulator of antioxidants, the nuclear factor erythroid 2-related factor 2 (NRF2) has attracted recent attention. However, the role NRF2 plays in environmental pollutant-induced toxicity has not been systematically addressed. Here, we characterize NRF2 function in response to various pollutants, such as metals, pesticides and atmospheric quinones. NRF2 related signaling pathways and epigenetic regulations are also reviewed."
52,"G. Murtas and AJ. Millar, ","""How plants tell the time."", ",Current opinion in plant biology ,3(1) ,(Feb. 2000). ,10679446; ,,"The components of the circadian system that have recently been discovered in plants share some characteristics with those from cyanobacterial, fungal and animal circadian clocks. Light input signals to the clock are contributed by multiple photoreceptors: some of these have now been shown to function specifically in response to light of defined wavelength and fluence rate. New reports of clock-controlled processes and genes are highlighting the importance of time management for plant development."
53,"MY. Kim, JH. Shin, YJ. Kang, SR. Shim and SH. Lee, ","""Divergence of flowering genes in soybean."", ",Journal of biosciences ,37(5) ,(Nov. 2012). ,23107921; ,,"Soybean genome sequences were blasted with Arabidopsis thaliana regulatory genes involved in photoperioddependent flowering. This approach enabled the identification of 118 genes involved in the flowering pathway. Two genome sequences of cultivated (Williams 82) and wild (IT182932) soybeans were employed to survey functional DNA variations in the flowering-related homologs. Forty genes exhibiting nonsynonymous substitutions between G. max and G. soja were catalogued. In addition, 22 genes were found to co-localize with QTLs for six traits including flowering time, first flower, pod maturity, beginning of pod, reproductive period, and seed filling period. Among the genes overlapping the QTL regions, two LHY/CCA1 genes, GI and SFR6 contained amino acid changes. The recently duplicated sequence regions of the soybean genome were used as additional criteria for the speculation of the putative function of the homologs. Two duplicated regions showed redundancy of both flowering-related genes and QTLs. ID 12398025, which contains the homeologous regions between chr 7 and chr 16, was redundant for the LHY/CCA1 and SPA1 homologs and the QTLs. Retaining of the CRY1 gene and the pod maturity QTLs were observed in the duplicated region of ID 23546507 on chr 4 and chr 6. Functional DNA variation of the LHY/CCA1 gene (Glyma07g05410) was present in a counterpart of the duplicated region on chr 7, while the gene (Glyma16g01980) present in the other portion of the duplicated region on chr 16 did not show a functional sequence change. The gene list catalogued in this study provides primary insight for understanding the regulation of flowering time and maturity in soybean."
54,"MJ. Park, YJ. Kwon, KE. Gil and CM. Park, ","""LATE ELONGATED HYPOCOTYL regulates photoperiodic flowering via the circadian clock in Arabidopsis."", ",BMC plant biology ,16(1) ,(May. 2016). ,27207270; ,DOI 10.1186/s12870-016-0810-8.,"Plants constantly monitor changes in photoperiod or day length to trigger the flowering cycle at the most appropriate time of the year. It is well established that photoperiodic flowering is intimately associated with the circadian clock in Arabidopsis. In support of this notion, many clock-defective mutants exhibit altered photoperiodic sensitivity in inducing flowering. LATE ELONGATED HYPOCOTYL (LHY) and its functional paralogue CIRCADIAN CLOCK ASSOCIATED 1 (CCA1) constitute the core of the circadian clock together with TIMING OF CAB EXPRSSION 1 (TOC1). While it is known that TOC1 contributes to the timing of flowering entirely by modulating the clock function, molecular mechanisms by which LHY and CCA1 regulate flowering time have not been explored."
55,"J. Lei and K. Zhu-Salzman, ","""LATE ELONGATED HYPOCOTYL potentiates resistance conferred by CIRCADIAN CLOCK ASSOCIATED1 to aphid by co-regulating the expression of indole glucosinolate biosynthetic genes."", ",Plant signaling & behavior ,16(6) ,(Jun. 2021). ,33794732; ,DOI 10.1080/15592324.2021.1908708.,"CIRCADIAN CLOCK ASSOCIATED1 (CCA1) and LATE ELONGATED HYPOCOTYL (LHY) are core components of the circadian clock in Arabidopsis thaliana that impacts plant response to biotic stresses. Their clock-regulating functions are believed to be partially redundant, and mutation of either gene leads to shortened periods of the circadian cycle. Our recent study has demonstrated that CCA1 promotes plant resistance to the green peach aphid (Myzus persicae) through modulation of indole glucosinolate biosynthesis, but the role of LHY remains to be elucidated. Here we showed that, similar to cca1-11, single mutant lhy-21 became more susceptible to aphid infestation. Damage to the cca1-11 lhy-21 double mutant by aphids was most pronounced, indicating that the defensive roles of CCA1 and LHY were not entirely redundant. Also, the cyclic expression pattern of key indole glucosinolate biosynthetic genes was considerably disturbed in both single mutants and this was more severe in the double mutant. Apparently, both CCA1 and LHY were necessary for circadian-regulated indole glucosinolate biosynthesis. Taken together, LHY-CCA1 coordination in transcriptional regulation of indole glucosinolate biosynthetic genes most likely contributed to plant defensive capacity against aphids."
56,"L. Zhang, Y. Guo, X. Chang, Z. Yao, X. Wei, Z. Feng, D. Zhang, Q. Zhou, X. Wang and H. Luo, ","""In-duct grating-like dielectric barrier discharge system for air disinfection."", ",Journal of hazardous materials ,435 ,(Aug. 2022). ,35650753; ,DOI 10.1016/j.jhazmat.2022.129075.,"In the context of spreading Coronavirus disease 2019 (COVID-19), the combination of heating, ventilation, and air-conditioning (HVAC) system with air disinfection device is an effective way to reduce transmissible infections. Atmospheric-pressure non-equilibrium plasma is an emerging technique for fast pathogen aerosol abatement. In this work, in-duct disinfectors based on grating-like dielectric barrier discharge (DBD) plasmas with varied electrode arrangements were established and evaluated. The highest airborne bacterial inactivation efficiency was achieved by 'vertical' structure, namely when aerosol was in direct contact with the discharge region, at a given discharge power. For all reactors, the efficiency was linearly correlated to the discharge power (R2 =0.929-0.994). The effects of environmental factors were examined. Decreased airflow rates boosted the efficiency, which reached 99.8% at the velocity of 0.5 m/s with an aerosol residence time of ~3.6 ms. Increasing humidity (relative humidity (RH)=20-60%) contributed to inactivation efficacy, while high humidity (RH=70%-90%) led to a saturated efficiency, possibly due to the disruption of discharge uniformity. As suggested by the plasma effluent treatment and scavenger experiments, gaseous short-lived chemical species or charged particles were concluded as the major agents accounting for bacterial inactivation. This research provides new hints for air disinfection by DBD plasmas."
57,"N. Nakamichi, T. Kiba, R. Henriques, T. Mizuno, NH. Chua and H. Sakakibara, ","""PSEUDO-RESPONSE REGULATORS 9, 7, and 5 are transcriptional repressors in the Arabidopsis circadian clock."", ",The Plant cell ,22(3) ,(Mar. 2010). ,20233950; ,DOI 10.1105/tpc.109.072892.,"An interlocking transcriptional-translational feedback loop of clock-associated genes is thought to be the central oscillator of the circadian clock in plants. TIMING OF CAB EXPRESSION1 (also called PSEUDO-RESPONSE REGULATOR1 [PRR1]) and two MYB transcription factors, CIRCADIAN CLOCK ASSOCIATED1 (CCA1) and LATE ELONGATED HYPOCOTYL (LHY), play pivotal roles in the loop. Genetic studies have suggested that PRR9, PRR7, and PRR5 also act within or close to the loop; however, their molecular functions remain unknown. Here, we demonstrate that PRR9, PRR7, and PRR5 act as transcriptional repressors of CCA1 and LHY. PRR9, PRR7, and PRR5 each suppress CCA1 and LHY promoter activities and confer transcriptional repressor activity to a heterologous DNA binding protein in a transient reporter assay. Using a glucocorticoid-induced PRR5-GR (glucorticoid receptor) construct, we found that PRR5 directly downregulates CCA1 and LHY expression. Furthermore, PRR9, PRR7, and PRR5 associate with the CCA1 and LHY promoters in vivo, coincident with the timing of decreased CCA1 and LHY expression. These results suggest that the repressor activities of PRR9, PRR7, and PRR5 on the CCA1 and LHY promoter regions constitute the molecular mechanism that accounts for the role of these proteins in the feedback loop of the circadian clock."
58,"A. Newman, E. Picot, S. Davies, S. Hilton, IA. Carré and GD. Bending, ","""Circadian rhythms in the plant host influence rhythmicity of rhizosphere microbiota."", ",BMC biology ,20(1) ,(Oct. 2022). ,36266698; ,DOI 10.1186/s12915-022-01430-z.,"Recent studies demonstrated that microbiota inhabiting the plant rhizosphere exhibit diel changes in abundance. To investigate the impact of plant circadian rhythms on bacterial and fungal rhythms in the rhizosphere, we analysed temporal changes in fungal and bacterial communities in the rhizosphere of Arabidopsis plants overexpressing or lacking function of the circadian clock gene LATE ELONGATED HYPOCOTYL (LHY)."
59,"CR. McClung, ","""A modern circadian clock in the common angiosperm ancestor of monocots and eudicots."", ",BMC biology ,8 ,(May. 2010). ,20459860; ,DOI 10.1186/1741-7007-8-55.,"The circadian clock enhances fitness through temporal organization of plant gene expression, metabolism and physiology. Two recent studies, one in BMC Evolutionary Biology, demonstrate through phylogenetic analysis of the CCA1/LHY and TOC1/PRR gene families that the common ancestor of monocots and eudicots had components sufficient to construct a circadian clock consisting of multiple interlocked feedback loops."
60,"PD. Gould, JC. Locke, C. Larue, MM. Southern, SJ. Davis, S. Hanano, R. Moyle, R. Milich, J. Putterill, AJ. Millar and A. Hall, ","""The molecular basis of temperature compensation in the Arabidopsis circadian clock."", ",The Plant cell ,18(5) ,(May. 2006). ,16617099; ,,"Circadian clocks maintain robust and accurate timing over a broad range of physiological temperatures, a characteristic termed temperature compensation. In Arabidopsis thaliana, ambient temperature affects the rhythmic accumulation of transcripts encoding the clock components TIMING OF CAB EXPRESSION1 (TOC1), GIGANTEA (GI), and the partially redundant genes CIRCADIAN CLOCK ASSOCIATED1 (CCA1) and LATE ELONGATED HYPOCOTYL (LHY). The amplitude and peak levels increase for TOC1 and GI RNA rhythms as the temperature increases (from 17 to 27 degrees C), whereas they decrease for LHY. However, as temperatures decrease (from 17 to 12 degrees C), CCA1 and LHY RNA rhythms increase in amplitude and peak expression level. At 27 degrees C, a dynamic balance between GI and LHY allows temperature compensation in wild-type plants, but circadian function is impaired in lhy and gi mutant plants. However, at 12 degrees C, CCA1 has more effect on the buffering mechanism than LHY, as the cca1 and gi mutations impair circadian rhythms more than lhy at the lower temperature. At 17 degrees C, GI is apparently dispensable for free-running circadian rhythms, although partial GI function can affect circadian period. Numerical simulations using the interlocking-loop model show that balancing LHY/CCA1 function against GI and other evening-expressed genes can largely account for temperature compensation in wild-type plants and the temperature-specific phenotypes of gi mutants."
61,"M. Achom, P. Roy, B. Lagunas, E. Picot, L. Richards, R. Bonyadi-Pour, AJ. Pardal, L. Baxter, BL. Richmond, N. Aschauer, EM. Fletcher, M. Rowson, J. Blackwell, C. Rich-Griffin, KS. Mysore, J. Wen, S. Ott, IA. Carré and ML. Gifford, ","""Plant circadian clock control of Medicago truncatula nodulation via regulation of nodule cysteine-rich peptides."", ",Journal of experimental botany ,73(7) ,(Apr. 2022). ,34850882; ,DOI 10.1093/jxb/erab526.,"Legumes house nitrogen-fixing endosymbiotic rhizobia in specialized polyploid cells within root nodules, which undergo tightly regulated metabolic activity. By carrying out expression analysis of transcripts over time in Medicago truncatula nodules, we found that the circadian clock enables coordinated control of metabolic and regulatory processes linked to nitrogen fixation. This involves the circadian clock-associated transcription factor LATE ELONGATED HYPOCOTYL (LHY), with lhy mutants being affected in nodulation. Rhythmic transcripts in root nodules include a subset of nodule-specific cysteine-rich peptides (NCRs) that have the LHY-bound conserved evening element in their promoters. Until now, studies have suggested that NCRs act to regulate bacteroid differentiation and keep the rhizobial population in check. However, these conclusions came from the study of a few members of this very large gene family that has complex diversified spatio-temporal expression. We suggest that rhythmic expression of NCRs may be important for temporal coordination of bacterial activity with the rhythms of the plant host, in order to ensure optimal symbiosis."
62,"LLB. Dantas, MM. Dourado, NO. de Lima, N. Cavaçana, MY. Nishiyama, GM. Souza, MS. Carneiro, C. Caldana and CT. Hotta, ","""Field microenvironments regulate crop diel transcript and metabolite rhythms."", ",The New phytologist ,232(4) ,(Nov. 2021). ,34312886; ,DOI 10.1111/nph.17650.,"Most research in plant chronobiology has been done in laboratory conditions. However, laboratories usually fail to mimic natural conditions and their slight fluctuations, highlighting or obfuscating rhythmicity. High-density crops, such as sugarcane (Saccharum hybrid), generate field microenvironments with specific light and temperature regimes resulting from mutual shading. We measured the metabolic and transcriptional rhythms in the leaves of 4-month-old (4 mo) and 9 mo field-grown sugarcane. Most of the assayed rhythms in 9 mo sugarcane peaked >1 h later than in 4 mo sugarcane, including rhythms of the circadian clock gene, LATE ELONGATED HYPOCOTYL (LHY). We hypothesized that older sugarcane perceives dawn later than younger sugarcane as a consequence of self-shading. As a test, we measured LHY rhythms in plants on the east and the west sides of a field. We also tested if a wooden wall built between lines of sugarcane plants changed their rhythms. The LHY peak was delayed in the plants in the west of the field or beyond the wall; both shaded at dawn. We conclude that plants in the same field may have different phases resulting from field microenvironments, impacting important agronomical traits, such as flowering time, stalk weight and number."
63,"SX. Lu, SM. Knowles, C. Andronis, MS. Ong and EM. Tobin, ","""CIRCADIAN CLOCK ASSOCIATED1 and LATE ELONGATED HYPOCOTYL function synergistically in the circadian clock of Arabidopsis."", ",Plant physiology ,150(2) ,(Jun. 2009). ,19218364; ,DOI 10.1104/pp.108.133272.,"The circadian clock is an endogenous mechanism that coordinates biological processes with daily and seasonal changes in the environment. Heterodimerization of central clock components is an important way of controlling clock function in several different circadian systems. CIRCADIAN CLOCK ASSOCIATED1 (CCA1) and LATE ELONGATED HYPOCOTYL (LHY) are Myb-related proteins that function in or close to the central oscillator in Arabidopsis (Arabidopsis thaliana). Single mutants of cca1 and lhy have a phenotype of short-period rhythms. cca1 lhy double mutants show an even shorter period phenotype than the cca1 single mutant, suggesting that CCA1 and LHY are only partially functionally redundant. To determine whether CCA1 and LHY act in parallel or synergistically in the circadian clock, we examined their expression in both light-grown and etiolated seedlings. We have shown that LHY and CCA1 bind to the same region of the promoter of a Light-harvesting chlorophyll a/b protein (Lhcb, also known as CAB). CCA1 and LHY can form homodimers, and they also colocalize in the nucleus and heterodimerize in vitro and in vivo. In Arabidopsis, CCA1 and LHY physically interact in a manner independent of photoperiod. Moreover, results from gel filtration chromatography indicate that CCA1 and LHY are present in the same large complex in plants. Taken together, these results imply that CCA1 and LHY function synergistically in regulating circadian rhythms of Arabidopsis."
64,"Y. Cheng, Y. Han and H. Liu, ","""Relative tree cover does not indicate a lagged Holocene forest response to monsoon rainfall."", ",Nature communications ,13(1) ,(Oct. 2022). ,36280686; ,DOI 10.1038/s41467-022-33958-7.,
65,"CR. McClung, ","""Wheels within wheels: new transcriptional feedback loops in the Arabidopsis circadian clock."", ",F1000prime reports ,6 ,(2014). ,24592314; ,DOI 10.12703/P6-2.,"The circadian clock allows organisms to temporally coordinate their biology with the diurnal oscillation of the environment, which enhances plant performance. Accordingly, a fuller understanding of the circadian clock mechanism may contribute to efforts to optimize plant performance. One recurring theme in clock mechanism is coupled transcription-translation feedback loops. To date, the majority of plant transcription factors constituting these loops, including the central oscillator components CIRCADIAN CLOCK ASSOCIATED 1 (CCA1), LATE ELONGATED HYPOCOTYL (LHY), and TIMING OF CAB2 EXPRESSION 1 (TOC1), and the related PSEUDO-RESPONSE REGULATORS (PRRs), are transcriptional repressors, leading to a model of the clock emphasizing repressive interactions. Recent work, however, has revealed that a subset of the REVEILLE (RVE) family of Myb transcription factors closely related to CCA1 and LHY are transcriptional activators in novel feedback transcription-translation feedback loops. Other recently identified transcriptional activators that contribute to clock function include LIGHT-REGULATED WD 1 (LWD1) and LWD2 and night light-inducible and clock-regulated transcription factors NIGHT LIGHT-INDUCIBLE AND CLOCK-REGULATED1 (LNK1) and LNK2. Collectively, these advances permit a substantial reconfiguration of the clock model."
66,"IA. Carré and JY. Kim, ","""MYB transcription factors in the Arabidopsis circadian clock."", ",Journal of experimental botany ,53(374) ,(Jul. 2002). ,12096093; ,,"The LATE ELONGATED HYPOCOTYL (LHY) and CIRCADIAN CLOCK ASSOCIATED (CCA1) genes encode closely related MYB transcription factors, which regulate circadian rhythms in Arabidopsis. LHY and CCA1 verify some of the properties of oscillator components, since (i) expression of their transcripts and protein exhibits circadian oscillations; (ii) their constitutive expression abolishes overt rhythmicity and (iii) they function as components of a negative transcriptional feedback loop. LHY and CCA1 have been proposed to function in conjunction with the pseudo response regulator TOC1, as components of the circadian oscillator. The regulation of their respective transcripts and protein levels in response to light signals suggests that these proteins may also mediate the regulation of circadian rhythms by light. This review discusses experimental evidence for these hypotheses."
67,"G. Yu, Y. Chen, J. Tang, Z. Lin, F. Zheng, C. Zheng, J. Zhou, Q. Su, S. Wu and H. Li, ","""Meta-analyses of maternal exposure to atmospheric particulate matter and risk of congenital anomalies in offspring."", ",Environmental science and pollution research international ,28(40) ,(Oct. 2021). ,34491504; ,DOI 10.1007/s11356-021-16200-7.,"Congenital anomalies are the main causes of infant death and disability. Previous studies have suggested that maternal exposure to particulate matter is related to congenital malformation. However, the conclusions of this study remain controversial. Hence, meta-analyses were performed to assess the relationship between maternal exposure to particulate matter and the risk of congenital anomalies. The Medline, Embase, and Web of Science databases were systemically searched from inception until August 2020 to find articles related to birth defects and particulate matter. The pooled risk estimated for the combination of pollution outcomes was calculated for each study by performing fixed effects or random effects models. The existence of heterogeneity and publication bias in relevant studies was also examined. Thirty studies were included in the analysis. A statistically increased summary risk valuation was found. PM10 exposure was associated with an increased risk of congenital heart disease, neural tube defects, and cleft lip with or without cleft palate (OR per 10 μg/m3 = 1.05, 95% CI, 1.03-1.07; OR per 10 μg/m3 = 1.04, 95% CI, 1.01-1.06; OR per 10 μg/m3 = 1.03, 95% CI, 1.01-1.06). Maternal exposure to particulate matter might be associated with an increased risk of congenital anomalies. Our results indicate the dangers of particulate matter exposure on fetal development and the importance of protection against exposure to such particles during pregnancy. The schematic representation of the association between maternal exposure to PM2.5/PM10 and congenital anomalies in offspring, and geographic distribution of the included reports in the meta-analyses."
68,"NA. Eckardt, ","""From the archives: PM nano-domains, evolution of BBIs, and the interplay of cold signals and the circadian clock."", ",The Plant cell ,34(3) ,(Mar. 2022). ,35243509; ,DOI 10.1093/plcell/koab311.,
69,"SR. Friedman, LD. Williams, H. Guarino, P. Mateu-Gelabert, N. Krawczyk, L. Hamilton, SM. Walters, JM. Ezell, M. Khan, J. Di Iorio, LH. Yang and VA. Earnshaw, ","""The stigma system: How sociopolitical domination, scapegoating, and stigma shape public health."", ",Journal of community psychology ,50(1) ,(Jan. 2022). ,34115390; ,DOI 10.1002/jcop.22581.,"Stigma is a fundamental driver of adverse health outcomes. Although stigma is often studied at the individual level to focus on how stigma influences the mental and physical health of the stigmatized, considerable research has shown that stigma is multilevel and structural. This paper proposes a theoretical approach that synthesizes the literature on stigma with the literature on scapegoating and divide-and-rule as strategies that the wealthy and powerful use to maintain their power and wealth; the literatures on racial, gender, and other subordination; the literature on ideology and organization in sociopolitical systems; and the literature on resistance and rebellion against stigma, oppression and other forms of subordination. we develop a model of the ""stigma system"" as a dialectic of interacting and conflicting structures and processes. Understanding this system can help public health reorient stigma interventions to address the sources of stigma as well as the individual problems that stigma creates. On a broader level, this model can help those opposing stigma and its effects to develop alliances and strategies with which to oppose stigma and the processes that create it."
70,"Y. Zheng, H. Liu, H. Yang, H. Wang, W. Zhao, Z. Zhang, M. Huang and W. Liu, ","""Decoupled Asian monsoon intensity and precipitation during glacial-interglacial transitions on the Chinese Loess Plateau."", ",Nature communications ,13(1) ,(Sep. 2022). ,36104341; ,DOI 10.1038/s41467-022-33105-2.,"The discrepancies among the variations in global ice volume, cave stalagmite δ18O and rainfall reconstructed by cosmogenic 10Be tremendously restrain our understanding of the evolution of the East Asian summer monsoon (EASM). Here, we present a 430-ka EASM mean annual precipitation record on the Chinese Loess Plateau obtained using branched glycerol dialkyl glycerol tetraethers based on a deep learning neural network; this rainfall record corresponds well with cave-derived δ18O data from southern China but differs from precipitation reconstructed by 10Be. Both branched tetraether membrane lipids and cave δ18O may be affected by soil moisture and atmospheric temperature when glacial and interglacial conditions alternated and were thus decoupled from atmospheric precipitation; instead, they represent variations in the intensity of the EASM. Furthermore, we demonstrate that the brGDGT-DLNN method can significantly extend the temporal scale record of the EASM and is not restricted by geographic location compared with stalagmite records."
71,"LY. Lu, PH. Feng, MS. Yu, MC. Chen, AJ. Lin, JL. Chen and LH. Yu, ","""Current utilization of interferon alpha for the treatment of coronavirus disease 2019: A comprehensive review."", ",Cytokine & growth factor reviews ,63 ,(Feb. 2022). ,35115233; ,DOI 10.1016/j.cytogfr.2022.01.001.,"Recent studies have identified an association between perturbed type I interferon (IFN) responses and the severity of coronavirus disease 2019 (COVID-19). IFNα intervention may normalize the dysregulated innate immunity of COVID-19. However, details regarding its utilization and therapeutic evidence have yet to be systematically evaluated. The aim of this comprehensive review was to summarize the current utilization of IFNα for COVID-19 treatment and to explore the evidence on safety and efficacy. A comprehensive review of clinical studies in the literature prior to December 1st, 2021, was performed to identify the current utilization of IFNα, which included details on the route of administration, the number of patients who received the treatment, the severity at the initiation of treatment, age range, the time from the onset of symptoms to treatment, dose, frequency, and duration as well as safety and efficacy. Encouragingly, no evidence was found against the safety of IFNα treatment for COVID-19. Early intervention, either within five days from the onset of symptoms or at hospital admission, confers better clinical outcomes, whereas late intervention may result in prolonged hospitalization."
72,"Y. Ma, KN. Su, D. Pfau, VS. Rao, X. Wu, X. Hu, L. Leng, X. Du, M. Piecychna, K. Bedi, SG. Campbell, A. Eichmann, JM. Testani, KB. Margulies, R. Bucala and LH. Young, ","""Cardiomyocyte d-dopachrome tautomerase protects against heart failure."", ",JCI insight ,4(17) ,(Sep. 2019). ,31484822; ,DOI 10.1172/jci.insight.128900.,"The mechanisms contributing to heart failure remain incompletely understood. d-dopachrome tautomerase (DDT) is a member of the macrophage migration inhibitory factor family of cytokines and is highly expressed in cardiomyocytes. This study examined the role of cardiomyocyte DDT in the setting of heart failure. Patients with advanced heart failure undergoing transplantation demonstrated decreased cardiac DDT expression. To understand the effect of loss of cardiac DDT in experimental heart failure, cardiomyocyte-specific DDT-KO (DDT-cKO) and littermate control mice underwent surgical transverse aortic constriction (TAC) to induce cardiac pressure overload. DDT-cKO mice developed more rapid cardiac contractile dysfunction, greater cardiac dilatation, and pulmonary edema after TAC. Cardiomyocytes from DDT-cKO mice after TAC had impaired contractility, calcium transients, and reduced expression of the sarcoplasmic reticulum calcium ATPase. The DDT-cKO hearts also exhibited diminished angiogenesis with reduced capillary density and lower VEGF-A expression after TAC. In pharmacological studies, recombinant DDT (rDDT) activated endothelial cell ERK1/2 and Akt signaling and had proangiogenic effects in vitro. The DDT-cKO hearts also demonstrated more interstitial fibrosis with enhanced collagen and connective tissue growth factor expression after TAC. In cardiac fibroblasts, rDDT had an antifibrotic action by inhibiting TGF-β-induced Smad-2 activation. Thus, endogenous cardiomyocyte DDT has pleiotropic actions that are protective against heart failure."
73,"S. Zhang, H. Liu, L. Yuan, X. Li, L. Wang, X. Xu and Q. Xie, ","""Recognition of CCA1 alternative protein isoforms during temperature acclimation."", ",Plant cell reports ,40(2) ,(Feb. 2021). ,33398474; ,DOI 10.1007/s00299-020-02644-7.,"CCA1α and CCA1β protein variants respond to environmental light and temperature cues, and higher temperature promotes CCA1β protein production and causes its retention detectable in the cytoplasm. CIRCADIAN CLOCK ASSOCIATED1 (CCA1), as the core transcription factor of circadian clock, is involved in the regulation of endogenous circadian rhythm in Arabidopsis. Previous studies have shown that CCA1 consists of two abundant splice variants, fully spliced CCA1α and intron-retaining CCA1β. CCA1β is believed to form a nonfunctional heterodimer with CCA1α and its closed-related homolog LHY. Many studies have established that CCA1β is a transcription product, while how CCA1β protein is produced and how two CCA1 isoforms respond to environmental cues have not been elucidated. In this study, we identified CCA1α and CCA1β protein variants under different photoperiods with warm or cold temperature cycles, respectively. Our results showed that CCA1 protein production is regulated by prolonged light exposure and warm temperature. The protein levels of CCA1α and CCA1β peak in the morning, but the detection of CCA1β is dependent on immunoprecipitation enrichment at 22 °C. Higher temperature of 37 °C promotes CCA1β protein production and causes its retention to be detectable in the cytoplasm. Overall, our results indicate that two splice variants of the CCA1 protein respond to environmental light and temperature signals and may, therefore, maintain the circadian rhythms and give individuals the ability to adapt to environment."
74,"I. Ali, L. Xudong, C. Xiaoqing, J. Zhiwei, M. Pervaiz, Y. Weimin, L. Haoyi and M. Sain, ","""A review of electro-stimulated gels and their applications: Present state and future perspectives."", ","Materials science & engineering. C, Materials for biological applications ",103 ,(Oct. 2019). ,31349434; ,DOI 10.1016/j.msec.2019.109852.,"This review article discusses advancement in electro-stimulated gel, recent perspectives in materials selectivity in electro-simulated gels, the gel deformation mechanism, and their applications in various advanced fields. This paper also considered the challenges associated with chemistry, drying process and mechanics of electro-responsive gels and proposed future opportunities to further advance the science and technology of these gel-based devices. More specifically this review summarized novel materials capable of producing an elevated response to low energy stimuli that are being extensively studied globally in recent years. Subsequently, the electro-response gels formulated by reinforcing selective materials such as electro-active polymers, conductive polymers, and piezoelectric materials were discussed. These gels are stimulated by application of low dosage of an electrical field to enhance their inherent mechanical and responsive attributes. This article further reviewed the theoretical understanding of simulation of some exclusive response parameters and forces to describe the deformation mechanism of electro-response materials. The major findings of the study are better understanding of the nature of gels to be used for the wearable artificial muscles, sensors, actuators, robotics, lenses, biomedical and as soft materials, their dependence on the material type, device response behaviour in the electro-stimulated field and their stability under various end use conditions. The graphic art shown below depicts the main functions of the reviewed gels, their mechanism of function depending on the applications. It is anticipated that the development of the soft electro-simulated materials is going to grow in future due to expansion of the use of artificial intelligence in devices including robotics."
