,authors,ArticleTitle,journal_title,volume,date,pubmed,doi_pii_str,abstract
49,"YJ. Park, JY. Kim and CM. Park, ","""SMAX1 potentiates phytochrome B-mediated hypocotyl thermomorphogenesis."", ",The Plant cell ,34(7) ,(Jul. 2022). ,35478037; ,DOI 10.1093/plcell/koac124.,"Plant thermosensors help optimize plant development and architecture for ambient temperatures, and morphogenic adaptation to warm temperatures has been extensively studied in recent years. Phytochrome B (phyB)-mediated thermosensing and the gene regulatory networks governing thermomorphogenic responses are well understood at the molecular level. However, it is unknown how plants manage their responsiveness to fluctuating temperatures in inducing thermomorphogenic behaviors. Here, we demonstrate that SUPPRESSOR OF MAX2 1 (SMAX1), known as a karrikin signaling repressor, enhances the thermosensitivity of hypocotyl morphogenesis in Arabidopsis thaliana. Hypocotyl thermomorphogenesis was largely disrupted in SMAX1-deficient mutants. SMAX1 interacts with phyB to alleviate its suppressive effects on the transcription factor activity of PHYTOCHROME-INTERACTING FACTOR 4 (PIF4), promoting hypocotyl thermomorphogenesis. Interestingly, the SMAX1 protein is slowly destabilized at warm temperatures, preventing hypocotyl overgrowth. Our findings indicate that the thermodynamic control of SMAX1 abundance serves as a molecular gatekeeper for phyB function in thermosensitizing PIF4-mediated hypocotyl morphogenesis."
50,"K. Miyata, M. Calviño, AO. Oda, H. Sugiyama and T. Mizoguchi, ","""Suppression of late-flowering and semi-dwarf phenotypes in the Arabidopsis clock mutant lhy-12;cca1-101 by phyB under continuous light."", ",Plant signaling & behavior ,6(8) ,(Aug. 2011). ,21822060; ,DOI 10.4161/psb.6.8.16361.,"Photoperiodic flowering in Arabidopsis is controlled not only by floral activators such as GI, CO, and FT, but also by repressors such as SVP and FLC. Double mutations in LHY and CCA1 (lhy;cca1) accelerated flowering under short days, mainly by the GI-CO dependent pathway. In contrast, lhy;cca1 showed delayed flowering under continuous light (LL), probably due to the GI-CO independent pathway. This late-flowering phenotype was suppressed by svp, flc, and elf3. However, how SVP, FLC, and ELF3 mediate LHY/CCA1 and flowering time is not fully understood. We found that lhy;cca1 exhibited short hypocotyls and petioles under LL, but the molecular mechanism for these effects has not been elucidated. To address these questions, we performed a screen for mutations that suppress either or both of the lhy;cca1 phenotypes under LL, using two different approaches. We identified two novel mutations, a dominant (del1) and a recessive (phyB-2511) allele of phyB. The flowering times of single mutants of three phyB alleles, hy3-1, del1, and phyB-2511, are almost the same and earlier than those of wild-type plants. A similar level of acceleration of flowering time was observed in all three phyB mutants tested when combined with the late-flowering mutations co-2 and SVPox. However, the effect of phyB-2511 on lhy;cca1 was different from those by hy3-1 or del1. svp-3 did not strongly enhance the early-flowering phenotypes of phyB-2511 or del1. These results suggest that light signaling via PhyB may affect factors downstream of the clock proteins, controlling flowering time and organ elongation. phyB mutations with different levels of effects on lhy;cca1-dependent late flowering would be useful to determine a specific role for PHYB in the flowering pathway controlled by lhy;cca1 under LL."
51,"AH. Ullah, K. Sethumadhavan and EJ. Mullaney, ","""Unfolding and refolding of Aspergillus niger PhyB phytase: role of disulfide bridges."", ",Journal of agricultural and food chemistry ,56(17) ,(Sep. 2008). ,18683944; ,DOI 10.1021/jf8013712.,"The role of disulfide bridges in the folding of Aspergillus niger phytase pH 2.5-optimum (PhyB) was investigated using dynamic light scattering (DLS). Guanidinium chloride (GuCl) at 1.0 M unfolded phytase; however, its removal by dialysis refolded the protein. The thiol reagent tris(2-carboxyethyl)phosphine (TCEP) reduces the refolding activity by 68%. The hydrodynamic radius (R(H)) of PhyB phytase decreased from 5.5 to 4.14 nm when the protein was subjected to 1.0 M GuCl concentration. The active homodimer, 183 kDa, was reduced to a 92 kDa monomer. The DLS data taken together with activity measurements could indicate whether refolding took place or not in PhyB phytase. The correlation between molecular mass and the state of unfolding and refolding is a very strong one in fungal phytase belonging to histidine acid phosphatase (HAP). Unlike PhyA phytase, for which sodium chloride treatment boosted the activity at 0.5 M salt concentration, PhyB phytase activity was severely inhibited under identical condition. Thus, PhyA and PhyB phytases are structurally very different, and their chemical environment in the active site and substrate-binding domain may be different to elicit such an opposite reaction to monovalent cations."
52,"M. Hirschfeld, JM. Tepperman, T. Clack, PH. Quail and RA. Sharrock, ","""Coordination of phytochrome levels in phyB mutants of Arabidopsis as revealed by apoprotein-specific monoclonal antibodies."", ",Genetics ,149(2) ,(Jun. 1998). ,9611171; ,,"Accumulating evidence indicates that individual members of the phytochrome family of photoreceptors have differential but interactive roles in controlling plant responses to light. To investigate possible cross-regulation of these receptors, we have identified monoclonal antibodies that specifically detect each of the five Arabidopsis phytochromes, phyA to phyE (phytochrome A holoprotein; PHYA, phytochrome A apoprotein; PHYA, phytochrome A gene; phyA, mutant allele of phytochrome A gene), on immunoblots and have used them to analyze the effects of phyA and phyB null mutations on the levels of all five family members. In phyB mutants, but not in phyA mutants, a four- to six-fold reduction in the level of phyC is observed in tissues grown either in the dark or in the light. Coordinate expression of phyB and phyC is induced in the phyB mutant background by the presence of a complementing PHYB transgene. However, in transgenic lines that overexpress phyB 15- to 20-fold, phyC is not similarly overexpressed. In these overexpressor lines, the levels of phyA, phyC, and phyD are increased two- to four-fold over normal in light-grown but not dark-grown seedlings. These observations indicate that molecular mechanisms for coordination or cross-regulation of phytochrome levels are active in Arabidopsis and have implications for the interpretation of phytochrome mutants and overexpressor lines."
53,"DE. Somers and PH. Quail, ","""Phytochrome-Mediated Light Regulation of PHYA- and PHYB-GUS Transgenes in Arabidopsis thaliana Seedlings."", ",Plant physiology ,107(2) ,(Feb. 1995). ,12228380; ,,"Phytochrome wild-type gene-[beta]-glucuronidase (PHY-GUS) gene fusions were used in transgenic Arabidopsis to compare the activity levels and light regulation of the PHYA and PHYB promoters and to identify the photoreceptors mediating this regulation. In dark-grown seedlings, both promoters are 4-fold more active in shoots than in roots,but the PHYA promoter is nearly 20-fold more active than that of PHYB in both organs. In shoots, white light represses the activities of the PHYA and PHYB promoters 10- and 2-fold, respectively, whereas in roots light has no effect on the PHYA promoter but increases PHYB promoter activity 2-fold. Consequently, PHYA promoter activity remains higher than that of PHYB in light in both shoots (5-fold) and roots (11-fold). Experiments with narrow-waveband light and photomorphogenic mutants suggest that no single photoreceptor is necessary for full white-light-directed PHYA repression in shoots, but that multiple, independent photoreceptor pathways are sufficient alone or in combination. In contrast, phytochrome B appears both necessary and sufficient for a light-mediated decrease in PHYB activity in shoots, and phytochrome A mediates a far-red-light-stimulated increase in PHYB promoter activity. Together, the data indicate that the PHYA and PHYB genes are regulated in divergent fashion at the transcriptional level, both developmentally and by the spectral distribution of the prevailing light, and that this regulation may be important to the photosensory function of the two photoreceptors."
54,"DE. Somers and PH. Quail, ","""Temporal and spatial expression patterns of PHYA and PHYB genes in Arabidopsis."", ",The Plant journal : for cell and molecular biology ,7(3) ,(Mar. 1995). ,7757114; ,,"Phytochromes A and B have discrete photosensory functions in Arabidopsis. To determine whether differential temporal or spatial expression patterns of the PHYA and PHYB genes contribute to this phenomenon the expression of PHYA-GUS and PHYB-GUS reporter genes has been examined in transgenic Arabidopsis. Histochemical and quantitative biochemical analyses indicate that both transgenes are expressed extensively throughout the plant, including roots, shoots and flowers, during the entire life cycle, but with strong differences between the two in expression level and photoregulation, and more limited differences in spatial expression patterns. The data indicate that regulation is at the transcriptional level. In dry seed, PHYB-GUS is expressed throughout the embryo at three-fold higher levels than PHYB-GUS, which is confined primarily to the embryonic root tip. By contrast, PHYA promoter activity, despite strong negative regulation in shoots by light, is consistently higher than PHYB (two- to 20-fold) in both the light and dark in most tissues during all subsequent developmental phases, from seedling to mature adult. At the tissue level, most cells appear to express both transgenes at some level at all stages examined, with highest apparent activity in vascular tissue and root tips. With the notable exception of pollen, where high PHYB-GUS but not PHYA-GUS expression occurs, few major differences are observed in the quantitative spatial distribution pattern between the two transgenes. The strongly similar spatial and temporal expression patterns of PHYA-GUS and PHYB-GUS transgenes suggest that the differential photosensory activity of these two phytochromes occurs largely through differences in their (i) intrinsic biochemical activities, (ii) relative abundances, and/or (iii) independent and separate reaction partners, rather than through discrete, developmentally controlled expression patterns."
55,"K. Jumtee, A. Okazawa, K. Harada, E. Fukusaki, M. Takano and A. Kobayashi, ","""Comprehensive metabolite profiling of phyA phyB phyC triple mutants to reveal their associated metabolic phenotype in rice leaves."", ",Journal of bioscience and bioengineering ,108(2) ,(Aug. 2009). ,19619864; ,DOI 10.1016/j.jbiosc.2009.03.010.,"The phytochrome photoreceptors regulate plant growth and development throughout their life cycle. Rice (Oryza sativa) possesses three phytochromes, phyA, phyB, and phyC. Physiological, genetic, and biochemical analyses of null mutants of each phytochrome have revealed the function of each in rice. However, few studies have investigated the relationship between phytochrome signaling and metabolism. In the present study, non-targeted metabolite analysis by gas chromatography time-of-flight mass spectrometry (GC/TOF-MS) and targeted metabolite analysis by capillary electrophoresis electrospray ionization mass spectrometry (CE/ESI-MS) were employed to investigate metabolic changes in rice phyA phyB phyC triple mutants. Distinct metabolic profiles between phyA phyB phyC triple mutants and the wild type (WT), as well as those between young and mature leaf blades, could be clearly observed by principal component analysis (PCA). The metabolite profiles indicated high accumulation of amino acids, organic acids, sugars, sugar phosphates, and nucleotides in the leaf blades of phyA phyB phyC triple mutants, especially in the young leaves, compared with those in the WT. Remarkable overaccumulation of monosaccharide, such as glucose (53.4-fold), fructose (42.5-fold), and galactose (24.5-fold), was observed in young leaves of phyA phyB phyC triple mutants. These metabolic phenotypes suggest that sugar metabolism, carbon partitioning, sugar transport, or some combination of these is impaired in the phyA phyB phyC triple mutants, and conversely, that phytochromes have crucial roles in sugar metabolism."
56,"Q. Luo, HL. Lian, SB. He, L. Li, KP. Jia and HQ. Yang, ","""COP1 and phyB Physically Interact with PIL1 to Regulate Its Stability and Photomorphogenic Development in Arabidopsis."", ",The Plant cell ,26(6) ,(Jun. 2014). ,24951480; ,,"In Arabidopsis thaliana, the cryptochrome and phytochrome photoreceptors act together to promote photomorphogenic development. The cryptochrome and phytochrome signaling mechanisms interact directly with CONSTITUTIVELY PHOTOMORPHOGENIC1 (COP1), a RING motif-containing E3 ligase that acts to negatively regulate photomorphogenesis. COP1 interacts with and ubiquitinates the transcription factors that promote photomorphogenesis, such as ELONGATED HYPOCOTYL5 and LONG HYPOCOTYL IN FAR-RED1 (HFR1), to inhibit photomorphogenic development. Here, we show that COP1 physically interacts with PIF3-LIKE1 (PIL1) and promotes PIL1 degradation via the 26S proteasome. We further demonstrate that phyB physically interacts with PIL1 and enhances PIL1 protein accumulation upon red light irradiation, probably through suppressing the COP1-PIL1 association. Biochemical and genetic studies indicate that PIL1 and HFR1 form heterodimers and promote photomorphogenesis cooperatively. Moreover, we demonstrate that PIL1 interacts with PIF1, 3, 4, and 5, resulting in the inhibition of the transcription of PIF direct-target genes. Our results reveal that PIL1 stability is regulated by phyB and COP1, likely through physical interactions, and that PIL1 coordinates with HFR1 to inhibit the transcriptional activity of PIFs, suggesting that PIL1, HFR1, and PIFs constitute a subset of antagonistic basic helix-loop-helix factors acting downstream of phyB and COP1 to regulate photomorphogenic development."
57,"DR. Luesse, SL. DeBlasio and RP. Hangarter, ","""Integration of Phot1, Phot2, and PhyB signalling in light-induced chloroplast movements."", ",Journal of experimental botany ,61(15) ,(Oct. 2010). ,20693413; ,DOI 10.1093/jxb/erq242.,"In Arabidopsis thaliana, chloroplasts move towards the periclinal cell walls upon exposure to low blue light intensities and to anticlinal walls under high light. The regulation of these chloroplast movements involves members of both the phototropin and phytochrome families of photoreceptors. Examination of fluence-rate response dependencies in phot1 and phot2 mutants revealed that although both photoreceptors are capable of inducing chloroplast accumulation under low-light conditions, the signals from these photoreceptors appear to be antagonistic. Chloroplast movements in wild-type plants were intermediate between those of the single phot mutants, consistent with each operating through separate signalling cascades. Mutants in phot2 showed transient chloroplast avoidance responses upon exposure to intense blue light, and slow but sustained chloroplast avoidance under intense white light, indicating that in the absence of phot2, phot1 is capable of generating both a low and a high-light response signal. Mutations in phytochrome B (phyB) caused an enhanced avoidance response at intermediate and high light intensities. Examination of phyB, phot1phyB, and phot2phyB mutants indicated that this enhancement is caused by PhyB inhibition of the high-light avoidance response in wild-type plants. In addition, our results suggest that the inhibition by PhyB is not exclusive to either of the phot1 or phot2 signalling pathways."
58,"T. Shigeyama, A. Tominaga, S. Arima, T. Sakai, S. Inada, Y. Jikumaru, Y. Kamiya, T. Uchiumi, M. Abe, M. Hashiguchi, R. Akashi, AM. Hirsch and A. Suzuki, ","""Additional cause for reduced JA-Ile in the root of a Lotus japonicus phyB mutant."", ",Plant signaling & behavior ,7(7) ,(Jul. 2012). ,22751318; ,DOI 10.4161/psb.20407.,"Light is critical for supplying carbon for use in the energetically expensive process of nitrogen-fixing symbiosis between legumes and rhizobia. We recently showed that root nodule formation in phyB mutants [which have a constitutive shade avoidance syndrome (SAS) phenotype] was suppressed in white light, and that nodulation in wild-type is controlled by sensing the R/FR ratio through jasmonic acid (JA) signaling. We concluded that the cause of reduced root nodule formation in phyB mutants was the inhibition of JA-Ile production in root. Here we show that the shoot JA-Ile level of phyB mutants is higher than that of the wild-type strain MG20, suggesting that translocation of JA-Ile from shoot to root is impeded in the mutant. These results indicate that root nodule formation in phyB mutants is suppressed both by decreased JA-Ile production, caused by reduced JAR1 activity in root, and by reduced JA-Ile translocation from shoot to root."
59,"P. Leivar, E. Monte, MM. Cohn and PH. Quail, ","""Phytochrome signaling in green Arabidopsis seedlings: impact assessment of a mutually negative phyB-PIF feedback loop."", ",Molecular plant ,5(3) ,(May. 2012). ,22492120; ,DOI 10.1093/mp/sss031.,"The reversibly red (R)/far-red (FR)-light-responsive phytochrome (phy) photosensory system initiates both the deetiolation process in dark-germinated seedlings upon first exposure to light, and the shade-avoidance process in fully deetiolated seedlings upon exposure to vegetational shade. The intracellular signaling pathway from the light-activated photoreceptor conformer (Pfr) to the transcriptional network that drives these responses involves direct, physical interaction of Pfr with a small subfamily of bHLH transcription factors, termed Phy-Interacting Factors (PIFs), which induces rapid PIF proteolytic degradation. In addition, there is evidence of further complexity in light-grown seedlings, whereby phyB-PIF interaction reciprocally induces phyB degradation, in a mutually-negative, feedback-loop configuration. Here, to assess the relative contributions of these antagonistic activities to the net phenotypic readout in light-grown seedlings, we have examined the magnitude of the light- and simulated-shade-induced responses of a pentuple phyBpif1pif3pif4pif5 (phyBpifq) mutant and various multiple pif-mutant combinations. The data (1) reaffirm that phyB is the predominant, if not exclusive, photoreceptor imposing the inhibition of hypocotyl elongation in deetiolating seedlings in response to prolonged continuous R irradiation and (2) show that the PIF quartet (PIF1, PIF3, PIF4, and PIF5) retain and exert a dual capacity to modulate hypocotyl elongation under these conditions, by concomitantly promoting cell elongation through intrinsic transcriptional-regulatory activity, and reducing phyB-inhibitory capacity through feedback-loop-induced phyB degradation. In shade-exposed seedlings, immunoblot analysis shows that the shade-imposed reduction in Pfr levels induces increases in the abundance of PIF3, and mutant analysis indicates that PIF3 acts, in conjunction with PIF4 and PIF5, to promote the known shade-induced acceleration of hypocotyl elongation. Conversely, although the quadruple pifq mutant displays clearly reduced hypocotyl elongation compared to wild-type in response to prolonged shade, immunoblot analysis detects no elevation in phyB levels in the mutant seedlings compared to the wild-type during the majority of the shade-induced growth period, and phyB levels are not robustly correlated with the growth phenotype across the pif-mutant combinations compared. These results suggest that PIF feedback modulation of phyB abundance does not play a dominant role in modulating the magnitude of the PIF-promoted, shade-responsive phenotype under these conditions. In seedlings grown under diurnal light-dark cycles, the data show that FR-pulse-induced removal of Pfr at the beginning of the dark period (End-of-Day-FR (EOD-FR) treatment) results in longer hypocotyls relative to no EOD-FR treatment and that this effect is attenuated in the pif-mutant combinations tested. This result similarly indicates that the PIF quartet members are capable of intrinsically promoting hypocotyl cell elongation in light-grown plants, independently of the effects of PIF feedback modulation of photoactivated-phyB abundance."
60,"P. Kyriakakis, M. Catanho, N. Hoffner, W. Thavarajah, VJ. Hu, SS. Chao, A. Hsu, V. Pham, L. Naghavian, LE. Dozier, GN. Patrick and TP. Coleman, ","""Biosynthesis of Orthogonal Molecules Using Ferredoxin and Ferredoxin-NADP+ Reductase Systems Enables Genetically Encoded PhyB Optogenetics."", ",ACS synthetic biology ,7(2) ,(Feb. 2018). ,29301067; ,DOI 10.1021/acssynbio.7b00413.,"Transplanting metabolic reactions from one species into another has many uses as a research tool with applications ranging from optogenetics to crop production. Ferredoxin (Fd), the enzyme that most often supplies electrons to these reactions, is often overlooked when transplanting enzymes from one species to another because most cells already contain endogenous Fd. However, we have shown that the production of chromophores used in Phytochrome B (PhyB) optogenetics is greatly enhanced in mammalian cells by expressing bacterial and plant Fds with ferredoxin-NADP+ reductases (FNR). We delineated the rate limiting factors and found that the main metabolic precursor, heme, was not the primary limiting factor for producing either the cyanobacterial or plant chromophores, phycocyanobilin or phytochromobilin, respectively. In fact, Fd is limiting, followed by Fd+FNR and finally heme. Using these findings, we optimized the PCB production system and combined it with a tissue penetrating red/far-red sensing PhyB optogenetic gene switch in animal cells. We further characterized this system in several mammalian cell lines using red and far-red light. Importantly, we found that the light-switchable gene system remains active for several hours upon illumination, even with a short light pulse, and requires very small amounts of light for maximal activation. Boosting chromophore production by matching metabolic pathways with specific ferredoxin systems will enable the unparalleled use of the many PhyB optogenetic tools and has broader implications for optimizing synthetic metabolic pathways."
61,"RA. Sharrock, T. Clack and L. Goosey, ","""Signaling activities among the Arabidopsis phyB/D/E-type phytochromes: a major role for the central region of the apoprotein."", ",The Plant journal : for cell and molecular biology ,34(3) ,(May. 2003). ,12713538; ,,"The Arabidopsis phyB, phyD, and phyE phytochromes regulate plant developmental and growth responses to continuous red light (R) and to the ratio of R to far-red (FR) light. The activities of these three photoreceptors in the control of seedling growth have been compared using a transgenic assay based upon induction of R-hypersensitivity of hypocotyl elongation by overexpression of the apoproteins from the 35S promoter. 35S-phyB, 35S-phyD, and 35S-phyE lines expressing similar levels of the respective phytochromes were isolated. Under pulses of R, phyB is very active in inducing a dwarf hypocotyl phenotype, whereas phyD and phyE are inactive. Under high-fluence continuous R, phyD shows a gain in activity whereas phyE does not. These results demonstrate significant differences in the inherent regulatory activities of these receptor apoproteins. To localize the sequence determinants of these functional differences, chimeric proteins were constructed by shuffling amino-terminal, central, and carboxy-terminal regions of phyB and phyD. Overexpression analysis of the phyB/D chimeras shows that it is the central region of these proteins that is most critical in determining their respective activities."
62,"É. Ádám, A. Hussong, J. Bindics, F. Wüst, A. Viczián, M. Essing, M. Medzihradszky, S. Kircher, E. Schäfer and F. Nagy, ","""Altered dark- and photoconversion of phytochrome B mediate extreme light sensitivity and loss of photoreversibility of the phyB-401 mutant."", ",PloS one ,6(11) ,(2011). ,22073299; ,DOI 10.1371/journal.pone.0027250.,"The phyB-401 mutant is 10(3) fold more sensitive to red light than its wild-type analogue and shows loss of photoreversibility of hypocotyl growth inhibition. The phyB-401 photoreceptor displays normal spectral properties and shows almost no dark reversion when expressed in yeast cells. To gain insight into the molecular mechanism underlying this complex phenotype, we generated transgenic lines expressing the mutant and wild-type phyB in phyB-9 background. Analysis of these transgenic lines demonstrated that the mutant photoreceptor displays a reduced rate of dark-reversion but normal P(fr) to P(r) photoconversion in vivo and shows an altered pattern of association/dissociation with nuclear bodies compared to wild-type phyB. In addition we show (i) an enhanced responsiveness to far-red light for hypocotyl growth inhibition and CAB2 expression and (ii) that far-red light mediated photoreversibility of red light induced responses, including inhibition of hypocotyl growth, formation of nuclear bodies and induction of CAB2 expression is reduced in these transgenic lines. We hypothesize that the incomplete photoreversibility of signalling is due to the fact that far-red light induced photoconversion of the chromophore is at least partially uncoupled from the P(fr) to P(r) conformation change of the protein. It follows that the phyB-401 photoreceptor retains a P(fr)-like structure (P(r) (*)) for a few hours after the far-red light treatment. The greatly reduced rate of dark reversion and the formation of a biologically active P(r) (*) conformer satisfactorily explain the complex phenotype of the phyB-401 mutant and suggest that amino acid residues surrounding the position 564 G play an important role in fine-tuning phyB signalling."
63,"X. Lu, Y. Shen and RE. Campbell, ","""Engineering Photosensory Modules of Non-Opsin-Based Optogenetic Actuators."", ",International journal of molecular sciences ,21(18) ,(Sep. 2020). ,32906617; ,DOI 10.3390/ijms21186522.,"Optogenetic (photo-responsive) actuators engineered from photoreceptors are widely used in various applications to study cell biology and tissue physiology. In the toolkit of optogenetic actuators, the key building blocks are genetically encodable light-sensitive proteins. Currently, most optogenetic photosensory modules are engineered from naturally-occurring photoreceptor proteins from bacteria, fungi, and plants. There is a growing demand for novel photosensory domains with improved optical properties and light-induced responses to satisfy the needs of a wider variety of studies in biological sciences. In this review, we focus on progress towards engineering of non-opsin-based photosensory domains, and their representative applications in cell biology and physiology. We summarize current knowledge of engineering of light-sensitive proteins including light-oxygen-voltage-sensing domain (LOV), cryptochrome (CRY2), phytochrome (PhyB and BphP), and fluorescent protein (FP)-based photosensitive domains (Dronpa and PhoCl)."
64,"CE. Hernando, MG. Murcia, ME. Pereyra, R. Sellaro and JJ. Casal, ","""Phytochrome B links the environment to transcription."", ",Journal of experimental botany ,72(11) ,(May. 2021). ,33704448; ,DOI 10.1093/jxb/erab037.,"Phytochrome B (phyB) senses the difference between darkness and light, the level of irradiance, the red/far-red ratio, and temperature. Thanks to these sensory capacities, phyB perceives whether plant organs are buried in the soil, exposed to full sunlight, in the presence of nearby vegetation, and/or under risk of heat stress. In some species, phyB perceives seasonal daylength cues. phyB affects the activity of several transcriptional regulators either by direct physical interaction or indirectly by physical interaction with proteins involved in the turnover of transcriptional regulators. Typically, interaction of a protein with phyB has either negative or positive effects on the interaction of the latter with a third party, this being another protein or DNA. Thus, phyB mediates the context-dependent modulation of the transcriptome underlying changes in plant morphology, physiology, and susceptibility to biotic and abiotic stress. phyB operates as a dynamic switch that improves carbon balance, prioritizing light interception and photosynthetic capacity in open places and the projection of the shoot towards light in the soil, under shade and in warm conditions."
65,"D. Arico, M. Legris, L. Castro, CF. Garcia, A. Laino, JJ. Casal and MA. Mazzella, ","""Neighbour signals perceived by phytochrome B increase thermotolerance in Arabidopsis."", ","Plant, cell & environment ",42(9) ,(Sep. 2019). ,31069808; ,DOI 10.1111/pce.13575.,"Due to the preeminence of reductionist approaches, understanding of plant responses to combined stresses is limited. We speculated that light-quality signals of neighbouring vegetation might increase susceptibility to heat shocks because shade reduces tissue temperature and hence the likeness of heat shocks. In contrast, plants of Arabidopsis thaliana grown under low-red/far-red ratios typical of shade were less damaged by heat stress than plants grown under simulated sunlight. Neighbour signals reduce the activity of phytochrome B (phyB), increasing the abundance of PHYTOCHROME-INTERACTING FACTORS (PIFs). The phyB mutant showed high tolerance to heat stress even under simulated sunlight, and a pif multiple mutant showed low tolerance under simulated shade. phyB and red/far-red ratio had no effects on seedlings acclimated with nonstressful warm temperatures before the heat shock. The phyB mutant showed reduced expression of several fatty acid desaturase (FAD) genes and less proportion of fully unsaturated fatty acids and electrolyte leakage of membranes exposed to heat shocks. Red-light-activated phyB also reduced thermotolerance of dark-grown seedlings but not via changes in FADs expression and membrane stability. We propose that the reduced photosynthetic capacity linked to thermotolerant membranes would be less costly under shade, where the light input limits photosynthesis."
66,"JM. Tepperman, ME. Hudson, R. Khanna, T. Zhu, SH. Chang, X. Wang and PH. Quail, ","""Expression profiling of phyB mutant demonstrates substantial contribution of other phytochromes to red-light-regulated gene expression during seedling de-etiolation."", ",The Plant journal : for cell and molecular biology ,38(5) ,(Jun. 2004). ,15144375; ,,"Different Arabidopsis phytochrome (phy) family members (phyA through phyE) display differential photosensory and/or physiological functions in regulating growth and developmental responses to light signals. To identify the genes regulated by phyB in response to continuous monochromatic red light (Rc) during the induction of seedling de-etiolation, we have performed time-course, microarray-based expression profiling of wild type (WT) and phyB null mutants. Comparison of the observed expression patterns with those induced by continuous monochromatic far-red light (FRc; perceived exclusively by phyA) in WT and phyA null-mutant seedlings suggests early convergence of the FRc and Rc photosensory pathways to control a largely common transcriptional network. phyB mutant seedlings retain a surprisingly high level of responsiveness to Rc for the majority of Rc-regulated genes on the microarray, indicating that one or more other phys have a major role in regulating their expression. Combined with the robust visible morphogenic phenotype of the phyB mutant in Rc, these data suggest that different members of the phy family act in organ-specific fashion in regulating seedling de-etiolation. Specifically, phyB appears to be the dominant, if not exclusive, photoreceptor in regulating a minority population of genes involved in suppression of hypocotyl cell elongation in response to Rc signals. By contrast, this sensory function is apparently shared by one or more other phys in regulating the majority Rc-responsive gene set involved in other important facets of the de-etiolation process in the apical region, such as cotyledon cell expansion."
67,"JJ. Casal and MA. Mazzella, ","""Conditional synergism between cryptochrome 1 and phytochrome B is shown by the analysis of phyA, phyB, and hy4 simple, double, and triple mutants in Arabidopsis."", ",Plant physiology ,118(1) ,(Sep. 1998). ,9733522; ,,"Wild-type or phyA, phyB, or hy4 mutant Arabidopsis seedlings lacking phytochrome A (phyA), phytochrome B (phyB), or cryptochrome 1 (cry1), respectively, and the double and triple mutants were used in combination with blue-light treatments given simultaneously with red or far-red light. We investigated the interaction between phytochromes and cry1 in the control of hypocotyl growth and cotyledon unfolding. Under conditions deficient for cry1 (short exposures to blue light) or phyB (far-red background), these photoreceptors acted synergistically: Under short exposures to blue light (3 h/d) added to a red-light background, cry1 activity required phyB (e.g. the hy4 mutant was taller than the wild type but the phyBhy4 mutant was not taller than the phyB mutant). Under prolonged exposures to blue light (24 h/d) added to a far-red light background, phyB activity required cry1 (e.g. the phyAphyB mutant was taller than the phyA mutant but the phyAphyBhy4 mutant was not taller than the phyAhy4 mutant). Under more favorable light inputs, i.e. prolonged exposures to blue light added to a red-light background, the effects of cry1 and phyB were independent. Thus, the synergism between phyB and cry1 is conditional. The effect of cry1 was not reduced by the phyA mutation under any tested light condition. Under continuous blue light the triple mutant phyAphyBhy4 showed reduced hypocotyl growth inhibition and cotyledon unfolding compared with the phyAphyB mutant. The action of cry1 in the phyAphyB double mutant was higher under the red-light than the far-red-light background, indicating a synergistic interaction between cry1 and phytochromes C, D, or E; however, a residual action of cry1 independent of any phytochrome is likely to occur."
68,"P. Leivar, E. Monte, B. Al-Sady, C. Carle, A. Storer, JM. Alonso, JR. Ecker and PH. Quail, ","""The Arabidopsis phytochrome-interacting factor PIF7, together with PIF3 and PIF4, regulates responses to prolonged red light by modulating phyB levels."", ",The Plant cell ,20(2) ,(Feb. 2008). ,18252845; ,DOI 10.1105/tpc.107.052142.,"We show that a previously uncharacterized Arabidopsis thaliana basic helix-loop-helix (bHLH) phytochrome interacting factor (PIF), designated PIF7, interacts specifically with the far-red light-absorbing Pfr form of phyB through a conserved domain called the active phyB binding motif. Similar to PIF3, upon light exposure, PIF7 rapidly migrates to intranuclear speckles, where it colocalizes with phyB. However, in striking contrast to PIF3, this process is not accompanied by detectable light-induced phosphorylation or degradation of PIF7, suggesting that the consequences of interaction with photoactivated phyB may differ among PIFs. Nevertheless, PIF7 acts similarly to PIF3 in prolonged red light as a weak negative regulator of phyB-mediated seedling deetiolation. Examination of pif3, pif4, and pif7 double mutant combinations shows that their moderate hypersensitivity to extended red light is additive. We provide evidence that the mechanism by which these PIFs operate on the phyB signaling pathway under prolonged red light is through maintaining low phyB protein levels, in an additive or synergistic manner, via a process likely involving the proteasome pathway. These data suggest that the role of these phyB-interacting bHLH factors in modulating seedling deetiolation in prolonged red light may not be as phy-activated signaling intermediates, as proposed previously, but as direct modulators of the abundance of the photoreceptor."
