,authors,ArticleTitle,journal_title,volume,date,pubmed,doi_pii_str,abstract
226,"J. Rausenberger, A. Hussong, S. Kircher, D. Kirchenbauer, J. Timmer, F. Nagy, E. Schäfer and C. Fleck, ","""An integrative model for phytochrome B mediated photomorphogenesis: from protein dynamics to physiology."", ",PloS one ,5(5) ,(May. 2010). ,PUBMED: 20502669; ,DOI 10.1371/journal.pone.0010721.,"Plants have evolved various sophisticated mechanisms to respond and adapt to changes of abiotic factors in their natural environment. Light is one of the most important abiotic environmental factors and it regulates plant growth and development throughout their entire life cycle. To monitor the intensity and spectral composition of the ambient light environment, plants have evolved multiple photoreceptors, including the red/far-red light-sensing phytochromes."
227,"Y. Qiu, EK. Pasoreck, AK. Reddy, A. Nagatani, W. Ma, J. Chory and M. Chen, ","""Mechanism of early light signaling by the carboxy-terminal output module of Arabidopsis phytochrome B."", ",Nature communications ,8(1) ,(Dec. 2017). ,PUBMED: 29199270; ,DOI 10.1038/s41467-017-02062-6.,"Plant phytochromes are thought to transduce light signals by mediating the degradation of phytochrome-interacting transcription factors (PIFs) through the N-terminal photosensory module, while the C-terminal module, including a histidine kinase-related domain (HKRD), does not participate in signaling. Here we show that the C-terminal module of Arabidopsis phytochrome B (PHYB) is sufficient to mediate the degradation of PIF3 specifically and to activate photosynthetic genes in the dark. The HKRD is a dimerization domain for PHYB homo and heterodimerization. A D1040V mutation, which disrupts the dimerization of HKRD and the interaction between C-terminal module and PIF3, abrogates PHYB nuclear accumulation, photobody biogenesis, and PIF3 degradation. By contrast, disrupting the interaction between PIF3 and PHYB's N-terminal module has little effect on PIF3 degradation. Together, this study demonstrates that the dimeric form of the C-terminal module plays important signaling roles by targeting PHYB to subnuclear photobodies and interacting with PIF3 to trigger its degradation."
228,"PF. Devlin, PR. Robson, SR. Patel, L. Goosey, RA. Sharrock and GC. Whitelam, ","""Phytochrome D acts in the shade-avoidance syndrome in Arabidopsis by controlling elongation growth and flowering time."", ",Plant physiology ,119(3) ,(Mar. 1999). ,PUBMED: 10069829; ,,"Shade avoidance in higher plants is regulated by the action of multiple phytochrome (phy) species that detect changes in the red/far-red ratio (R/FR) of incident light and initiate a redirection of growth and an acceleration of flowering. The phyB mutant of Arabidopsis is constitutively elongated and early flowering and displays attenuated responses to both reduced R/FR and end-of-day far-red light, conditions that induce strong shade-avoidance reactions in wild-type plants. This indicates that phyB plays an important role in the control of shade avoidance. In Arabidopsis phyB and phyD are the products of a recently duplicated gene and share approximately 80% identity. We investigated the role played by phyD in shade avoidance by analyzing the responses of phyD-deficient mutants. Compared with the monogenic phyB mutant, the phyB-phyD double mutant flowers early and has a smaller leaf area, phenotypes that are characteristic of shade avoidance. Furthermore, compared with the monogenic phyB mutant, the phyB-phyD double mutant shows a more attenuated response to a reduced R/FR for these responses. Compared with the phyA-phyB double mutant, the phyA-phyB-phyD triple mutant has elongated petioles and displays an enhanced elongation of internodes in response to end-of-day far-red light. These characteristics indicate that phyD acts in the shade-avoidance syndrome by controlling flowering time and leaf area and that phyC and/or phyE also play a role."
229,"Y. Zou, R. Li and IT. Baldwin, ","""ZEITLUPE is required for shade avoidance in the wild tobacco Nicotiana attenuata."", ",Journal of integrative plant biology ,62(9) ,(Sep. 2020). ,PUBMED: 31628717; ,DOI 10.1111/jipb.12880.,"Being shaded is a common environmental stress for plants, especially for densely planted crops. Shade decreases red: far-red (R:FR) ratios that inactivate phytochrome B (PHYB) and subsequently release p̱hytochrome i̱nteraction f̱actors (PIFs). Shaded plants display elongated hypocotyls, internodes, and petioles, hyponastic leaves, early flowering and are inhibited in branching: traits collectively called the shade avoidance syndrome (SAS). ZEITLUPE (ZTL) is a circadian clock component and blue light photoreceptor, which is also involved in floral rhythms and plant defense in Nicotiana attenuata. ztl mutants are hypersensitive to red light and ZTL physically interacts with PHYB, suggesting the involvement of ZTL in R:FR light signaling. Here, we show that N. attenuata ZTL-silenced plants display a phenotype opposite to that of the SAS under normal light. After simulated shade, the normally induced transcript levels of the SAS marker gene, ATHB2 are attenuated in ZTL-silenced plants. The auxin signaling pathway, known to be involved in SAS, was also significantly attenuated. Furthermore, NaZTL directly interacts with NaPHYBs, and regulates the transcript levels of PHYBs, PIF3a, PIF7 and PIF8 under shade. Our results suggest that ZTL may regulate PHYB- and the auxin-mediated signaling pathway, which functions in the SAS of N. attenuata."
230,"K. Nito, CC. Wong, JR. Yates and J. Chory, ","""Tyrosine phosphorylation regulates the activity of phytochrome photoreceptors."", ",Cell reports ,3(6) ,(Jun. 2013). ,PUBMED: 23746445; ,DOI 10.1016/j.celrep.2013.05.006.,"Phytochromes are red/far-red light receptors that function in photomorphogenesis of plants. Photoisomerization of phytochrome by red light leads to its translocation to the nucleus, where it regulates gene expression. We examined whether phytochrome is phosphorylated in response to light, and we report that phytochrome B (phyB)'s N terminus contains a region with a number of phosphoserines, threonines, and tyrosines. The light-dependent phosphorylation of tyrosine 104 (Y104) appears to play a negative role in phyB's activity, because a phosphomimic mutant, phyBY104E, is unable to complement any phyB-related phenotype, is defective in binding to its signaling partner PIF3, and fails to form stable nuclear bodies even though it retains normal photochemistry in vitro. In contrast, plants stably expressing a nonphosphorylatable mutant, phyBY104F, are hypersensitive to light. The proper response to changes in the light environment is crucial for plant survival, and our study brings tyrosine phosphorylation to the forefront of light-signaling mechanisms."
231,"N. Noda and T. Ozawa, ","""Light-controllable Transcription System by Nucleocytoplasmic Shuttling of a Truncated Phytochrome B."", ",Photochemistry and photobiology ,94(5) ,(Sep. 2018). ,PUBMED: 29893404; ,DOI 10.1111/php.12955.,"Transcriptional regulation is a useful strategy for gene therapy and for biomedical research. Unlike chemically regulated transcriptional approaches, spatiotemporal control of transcription using optogenetic tools is a powerful technology for the analysis of single cells. For light to penetrate into tissues, it is desired to use photoreceptors absorbing red/far-red light with a low-molecular mass applicable for the use of virus vectors, and a photoswitch using the photoreceptor needs to be constructed as a single expression vector. Herein, we describe an optogenetic tool based on Arabidopsis thaliana phytochrome (Phy) B and its binding partner, phytochrome-interacting factor (PIF) 6. We generated a truncated PhyB, which allowed for reversible association with PIF6 by red/far-red light illumination. The red light illumination only for 5 min induced PhyB translocation from the cytoplasm into the nucleus by the association with PIF6, resulting in transcriptional activation based on Gal4 DNA-binding domain and the upstream activating sequence of Gal system. The nucleocytoplasmic shuttling vector using PhyB and PIF6 might be applicable for transcriptional regulation in tissue experiments."
232,"J. Oh, E. Park, K. Song, G. Bae and G. Choi, ","""PHYTOCHROME INTERACTING FACTOR8 Inhibits Phytochrome A-Mediated Far-Red Light Responses in Arabidopsis."", ",The Plant cell ,32(1) ,(Jan. 2020). ,PUBMED: 31732705; ,DOI 10.1105/tpc.19.00515.,"PHYTOCHROME INTERACTING FACTORs (PIFs) are a group of basic helix-loop-helix (bHLH) transcription factors that repress plant light responses. PIF8 is one of the less-characterized Arabidopsis (Arabidopsis thaliana) PIFs, whose putative orthologs are conserved in other plant species. PIF8 possesses a bHLH motif and an active phytochrome B motif but not an active phytochrome A motif. Consistent with this motif composition, PIF8 binds to G-box elements and interacts with the Pfr form of phyB but only very weakly, if at all, with that of phyA. PIF8 differs, however, from other PIFs in its protein accumulation pattern and functional roles in different light conditions. First, PIF8 inhibits phyA-induced seed germination, suppression of hypocotyl elongation, and randomization of hypocotyl growth orientation in far-red light, but it does not inhibit phyB-induced red light responses. Second, PIF8 protein accumulates more in far-red light than in darkness or red light. This is distinct from the pattern observed with PIF3, which accumulates more in darkness. This PIF8 accumulation pattern requires degradation of PIF8 by CONSTITUTIVE PHOTOMORPHOGENIC1 (COP1) in darkness, inhibition of COP1 by phyA in far-red light, and promotion of PIF8 degradation by phyB in red light. Together, our results indicate that PIF8 is a genuine PIF that represses phyA-mediated light responses."
233,"R. Yamaguchi, M. Nakamura, N. Mochizuki, SA. Kay and A. Nagatani, ","""Light-dependent translocation of a phytochrome B-GFP fusion protein to the nucleus in transgenic Arabidopsis."", ",The Journal of cell biology ,145(3) ,(May. 1999). ,PUBMED: 10225946; ,,"Phytochrome is a ubiquitous photoreceptor of plants and is encoded by a small multigene family. We have shown recently that a functional nuclear localization signal may reside within the COOH-terminal region of a major member of the family, phytochrome B (phyB) (Sakamoto, K., and A. Nagatani. 1996. Plant J. 10:859-868). In the present study, a fusion protein consisting of full-length phyB and the green fluorescent protein (GFP) was overexpressed in the phyB mutant of Arabidopsis to examine subcellular localization of phyB in intact tissues. The resulting transgenic lines exhibited pleiotropic phenotypes reported previously for phyB overexpressing plants, suggesting that the fusion protein is biologically active. Immunoblot analysis with anti-phyB and anti-GFP monoclonal antibodies confirmed that the fusion protein accumulated to high levels in these lines. Fluorescence microscopy of the seedlings revealed that the phyB-GFP fusion protein was localized to the nucleus in light grown tissues. Interestingly, the fusion protein formed speckles in the nucleus. Analysis of confocal optical sections confirmed that the speckles were distributed within the nucleus. In contrast, phyB-GFP fluorescence was observed throughout the cell in dark-grown seedlings. Therefore, phyB translocates to specific sites within the nucleus upon photoreceptor activation."
234,"K. Geilen and M. Böhmer, ","""Dynamic subnuclear relocalisation of WRKY40 in response to Abscisic acid in Arabidopsis thaliana."", ",Scientific reports ,5 ,(Aug. 2015). ,PUBMED: 26293691; ,DOI 10.1038/srep13369.,"WRKY18, WRKY40 and WRKY60 are members of the WRKY transcription factor family and function as transcriptional regulators in ABA signal transduction in Arabidopsis thaliana. Here we show that WRKY18 and WRKY40, but not WRKY60, co-localise with PIF3, PIF4 and PHYB to Phytochrome B-containing nuclear bodies (PNBs). Localisation to the PNBs is phosphorylation-dependent and is inhibited by the general Ser/Thr-kinase inhibitor Staurosporine. Upon ABA treatment, WRKY40 relocalises from PNBs to the nucleoplasm in an OST1-dependent manner. This stimulus-induced relocalisation was not observed in response to other abiotic or biotic stimuli, including NaCl, MeJA or flg22 treatment. Bimolecular fluorescence complementation experiments indicate that while PIF3, PIF4 and PHYB physically interact in these bodies, PHYB, PIF3 and PIF4 do not interact with the two WRKY transcription factors, which may suggest a more general role for these bodies in regulation of transcriptional activity."
235,"D. Gu, CY. Chen, M. Zhao, L. Zhao, X. Duan, J. Duan, K. Wu and X. Liu, ","""Identification of HDA15-PIF1 as a key repression module directing the transcriptional network of seed germination in the dark."", ",Nucleic acids research ,45(12) ,(Jul. 2017). ,PUBMED: 28444370; ,DOI 10.1093/nar/gkx283.,"Light is a major external factor in regulating seed germination. Photoreceptor phytochrome B (PHYB) plays a predominant role in promoting seed germination in the initial phase after imbibition, partially by repressing phytochrome-interacting factor1 (PIF1). However, the mechanism underlying the PHYB-PIF1-mediated transcription regulation remains largely unclear. Here, we identified that histone deacetylase15 (HDA15) is a negative component of PHYB-dependent seed germination. Overexpression of HDA15 in Arabidopsis inhibits PHYB-dependent seed germination, whereas loss of function of HDA15 increases PHYB-dependent seed germination. Genetic evidence indicated that HDA15 acts downstream of PHYB and represses seed germination dependent on PIF1. Furthermore, HDA15 interacts with PIF1 both in vitro and in vivo. Genome-wide transcriptome analysis revealed that HDA15 and PIF1 co-regulate the transcription of the light-responsive genes involved in multiple hormonal signaling pathways and cellular processes in germinating seeds in the dark. In addition, PIF1 recruits HDA15 to the promoter regions of target genes and represses their expression by decreasing the histone H3 acetylation levels in the dark. Taken together, our analysis uncovered the role of histone deacetylation in the light-regulated seed germination process and identified that HDA15-PIF1 acts as a key repression module directing the transcription network of seed germination."
236,"Y. Cui, J. Wang, L. Feng, S. Liu, J. Li, W. Qiao, Y. Song, Z. Zhang, Y. Cheng, L. Zhang, X. Zheng and Q. Yang, ","""A Combination of Long-Day Suppressor Genes Contributes to the Northward Expansion of Rice."", ",Frontiers in plant science ,11 ,(2020). ,PUBMED: 32612630; ,DOI 10.3389/fpls.2020.00864.,"Growing cultivated rice with a moderate heading date is the key to expanding its cultivation area and maintaining stable yields. The genes that regulate heading date are largely cloned; however, it remains unclear how genetic mutations and their combinations affect the heading date and adaptability of cultivated rice. Here, we report the analysis of genetic variation in eight long-day flowering suppressor genes (Hd1, DTH8, Ghd7, OsCOL4, DTH7, Hd6, Se5, and PhyB) and the phylogenetic relationship of eight genes. Genetic variations in DTH8, Ghd7, Hd1, DTH7, PhyB, and OsCOL4 are correlated with differences in heading date and the correlation between the genetic diversity of Hd6 and Se5 and rice heading data are weak. One group of haplotypes of DTH8, Ghd7, Hd1, DTH7, PhyB, and OsCOL4 are associated with earlier heading dates and appear to have accumulated during the northward expansion of rice cultivation. A minimum of four group A alleles of DTH8, Ghd7, Hd1, DTH7, PhyB, and OsCOL4 are required for the growth of cultivated rice at latitudes above 30°N. This study presents a preliminary investigation of the genetic patterns and adaptation mechanisms of long-day flowering suppressor genes and provides a useful reference for the molecular breeding of rice cultivars for various environments and farming systems."
237,"JM. Ward, CA. Cufr, MA. Denzel and MM. Neff, ","""The Dof transcription factor OBP3 modulates phytochrome and cryptochrome signaling in Arabidopsis."", ",The Plant cell ,17(2) ,(Feb. 2005). ,PUBMED: 15659636; ,,"Plants perceive subtle changes in light quality and quantity through a set of photoreceptors, including phytochromes and cryptochromes. Upon perception, these photoreceptors initiate signal transduction pathways leading to photomorphogenic changes in development. Using activation-tagging mutagenesis to identify novel light-signaling components, we have isolated a gain-of-function mutant, sob1-D (suppressor of phytochrome B-4 [phyB-4] dominant), which suppresses the long-hypocotyl phenotype of the phyB missense allele, phyB-4. The sob1-D mutant phenotype is caused by the overexpression of a Dof (DNA binding with one finger) transcription factor, OBF4 Binding Protein 3 (OBP3). A translational fusion between OBP3 and green fluorescent protein is nuclear localized in onion (Allium cepa) cells. Tissue-specific accumulation of an OBP3:OBP3-beta-glucuronidase translational fusion is regulated by light in Arabidopsis thaliana. Hypocotyls of transgenic lines with reduced OBP3 expression are less responsive to red light. This aberrant phenotype in red light requires functional phyB, suggesting that OBP3 is a positive regulator of phyB-mediated inhibition of hypocotyl elongation. Furthermore, these partial-loss-of-function lines have larger cotyledons. This light-dependent cotyledon phenotype is most dramatic in blue light and requires functional cryptochrome 1 (cry1), indicating that OBP3 is a negative regulator of cry1-mediated cotyledon expansion. These results suggest a model where OBP3 is a component in both phyB and cry1 signaling pathways, acting as a positive and negative regulator, respectively. An alternate, though not mutually exclusive, model places OBP3 as a general inhibitor of tissue expansion with phyB and cry1, differentially modulating OBP3's role in this response."
238,"PF. Devlin, SR. Patel and GC. Whitelam, ","""Phytochrome E influences internode elongation and flowering time in Arabidopsis."", ",The Plant cell ,10(9) ,(Sep. 1998). ,PUBMED: 9724694; ,,"From a screen of M2 seedlings derived from gamma-mutagenesis of seeds doubly null for phytochromes phyA and phyB, we isolated a mutant lacking phyE. The PHYE gene of the selected mutant, phyE-1, was found to contain a 1-bp deletion at a position equivalent to codon 726, which is predicted to result in a premature stop at codon 739. Immunoblot analysis showed that the phyE protein was undetectable in the phyE-1 mutant. In the phyA- and phyB-deficient background, phyE deficiency led to early flowering, elongation of internodes between adjacent rosette leaves, and reduced petiole elongation. This is a phenocopy of the response of phyA phyB seedlings to end-of-day far-red light treatments. Furthermore, a phyE deficiency attenuated the responses of phyA phyB seedlings to end-of-day far-red light treatments. Monogenic phyE mutants were indistinguishable from wild-type seedlings. However, phyB phyE double mutants flowered earlier and had longer petioles than did phyB mutants. The elongation and flowering responses conferred by phyE deficiency are typical of shade avoidance responses to the low red/far-red ratio. We conclude that in conjunction with phyB and to a lesser extent with phyD, phyE functions in the regulation of the shade avoidance syndrome."
239,"KE. Gil, JH. Ha and CM. Park, ","""Abscisic acid-mediated phytochrome B signaling promotes primary root growth in Arabidopsis."", ",Plant signaling & behavior ,13(5) ,(2018). ,PUBMED: 29939823; ,DOI 10.1080/15592324.2018.1473684.,"Plant photomorphogenic responses have been studied mostly using the shoots, the core part of plant architecture that perceives light for photosynthesis and influences the overall processes of growth and development. While the roots are also known to respond to aboveground light through multiple routes of light signal transduction, root photomorphogenesis has been less highlighted until recently. A long-standing, critical question was how the underground roots are capable of sensing aerial light and how the root-sensed light signals trigger root photomorphogenesis. When the roots are directly exposed to light, reactive oxygen species (ROS) are rapidly produced to promote primary root elongation, which helps the roots to escape from the abnormal growth conditions. However, severe or long-term exposure of the roots to light causes ROS burst, which impose oxidative damages, leading to a reduction of root growth. We have recently found that phytochrome B (phyB) promotes abscisic acid (ABA) biosynthesis in the shoots and the shoot-derived ABA signals mediate ROS detoxification in the roots, lessening the detrimental effects of light on root growth. On the basis of these observations we propose that the phyB-mediated ABA signaling contributes to the shoot-root synchronization that is essential for optimal growth and performance in plants."
240,"Z. Jiang, G. Xu, Y. Jing, W. Tang and R. Lin, ","""Phytochrome B and REVEILLE1/2-mediated signalling controls seed dormancy and germination in Arabidopsis."", ",Nature communications ,7 ,(Aug. 2016). ,PUBMED: 27506149; ,DOI 10.1038/ncomms12377.,"Seeds maintain a dormant state to withstand adverse conditions and germinate when conditions become favourable to give rise to a new generation of flowering plants. Seed dormancy and germination are tightly controlled by internal and external signals. Although phytochrome photoreceptors are proposed to regulate primary seed dormancy, the underlying molecular mechanism remains elusive. Here we show that the REVEILLE1 (RVE1) and RVE2 transcription factors promote primary seed dormancy and repress red/far-red-light-reversible germination downstream of phytochrome B (phyB) in Arabidopsis thaliana. RVE1 and RVE2 expression is downregulated after imbibition and by phyB. RVE1 directly binds to the promoter of GIBBERELLIN 3-OXIDASE 2, inhibits its transcription and thus suppresses the biosynthesis of bioactive gibberellins. In addition, DELAY OF GERMINATION 1 also acts downstream of phyB. This study identifies a signalling pathway that integrates environmental light input with internal factors to control both seed dormancy and germination."
241,"X. Liu, C. Xue, L. Kong, R. Li, Z. Xu and J. Hua, ","""Interactive Effects of Light Quality and Temperature on Arabidopsis Growth and Immunity."", ",Plant & cell physiology ,61(5) ,(May. 2020). ,PUBMED: 32091601; ,DOI 10.1093/pcp/pcaa020.,"We report here the interactive effects of three light qualities (white, red and blue) and three growth temperatures (16ï¿½C, 22ï¿½C and 28ï¿½C) on rosette growth, hypocotyl elongation and disease resistance in Arabidopsis thaliana. While an increase in temperature promotes hypocotyl elongation irrespective of light quality, the effects of temperature on rosette growth and disease resistance are dependent on light quality. Maximum rosette growth rate under white, red and blue light are observed at 28ï¿½C, 16ï¿½C and 22ï¿½C, respectively. The highest disease resistance is observed at 16ï¿½C under all three light conditions, but the highest susceptibility is observed at 28ï¿½C for white light and 22ï¿½C for red and blue light. Interestingly, rosette growth is inhibited by phytochrome B (PHYB) under blue light at 28ï¿½C and by cryptochromes (CRYs) under red light at 16ï¿½C. In addition, disease resistance is inhibited by PHYB under blue light and promoted by CRYs under red light. Therefore, this study reveals a complex interaction between light and temperature in modulating rosette growth and disease resistance as well as the contribution of PHYB and CRY to disease resistance."
242,"AC. Fierro, O. Leroux, B. De Coninck, BP. Cammue, K. Marchal, E. Prinsen, D. Van Der Straeten and F. Vandenbussche, ","""Ultraviolet-B radiation stimulates downward leaf curling in Arabidopsis thaliana."", ",Plant physiology and biochemistry : PPB ,93 ,(Aug. 2015). ,PUBMED: 25542780; ,DOI 10.1016/j.plaphy.2014.12.012.,"Plants are very well adapted to growth in ultraviolet-B (UV-B) containing light. In Arabidopsis thaliana, many of these adaptations are mediated by the UV-B receptor UV resistance locus 8 (UVR8). Using small amounts of supplementary UV-B light, we observed changes in the shape of rosette leaf blades. Wild type plants show more pronounced epinasty of the blade edges, while this is not the case in uvr8 mutant plants. The UVR8 effect thus mimics the effect of phytochrome (phy) B in red light. In addition, a meta-analysis of transcriptome data indicates that the UVR8 and phyB signaling pathways have over 70% of gene regulation in common. Moreover, in low levels of supplementary UV-B light, mutant analysis revealed that phyB signaling is necessary for epinasty of the blade edges. Analysis of auxin levels and the auxin signal reporter DR5::GUS suggest that the epinasty relies on altered auxin distribution, keeping auxin at the leaf blade edges in the presence of UV-B. Together, our results suggest a co-action of phyB and UVR8 signaling, with auxin as a downstream factor."
243,"H. Su, SD. Abernathy, RH. White and SA. Finlayson, ","""Photosynthetic photon flux density and phytochrome B interact to regulate branching in Arabidopsis."", ","Plant, cell & environment ",34(11) ,(Nov. 2011). ,PUBMED: 21726239; ,DOI 10.1111/j.1365-3040.2011.02393.x.,"Branching is regulated by environmental signals including phytochrome B (phyB)-mediated responses to the ratio of red to far red light. While the mechanisms associated with phytochrome regulation of branching are beginning to be elucidated, there is little information regarding other light signals, including photosynthetic photon flux density (PPFD) and how it influences phytochrome-mediated responses. This study shows that Arabidopsis (Arabidopsis thaliana) branching is modified by both varying PPFD and phyB status and that significant interactions occur between these variables. While phyB deficiency decreased branching when the PPFD was low, the effect was suppressed by high PPFD and some branching aspects were actually promoted. Photosynthesis measurements showed that PPFD may influence branching in phyB-deficient plants at least partially through a specific signalling pathway rather than directly through energy effects on the shoot. The expression of various genes in unelongated buds of phyB-deficient and phyB-sufficient plants grown under high and low PPFD demonstrated potential roles for several hormones, including auxin, cytokinins and ABA, and also showed imperfect correlation between expression of the branching regulators BRC1 and BRC2 and bud fate. These results may implicate additional undiscovered bud autonomous mechanisms and/or components contributing to bud outgrowth regulation by environmental signals."
244,"J. Yue, Q. Qin, S. Meng, H. Jing, X. Gou, J. Li and S. Hou, ","""TOPP4 Regulates the Stability of PHYTOCHROME INTERACTING FACTOR5 during Photomorphogenesis in Arabidopsis."", ",Plant physiology ,170(3) ,(Mar. 2016). ,PUBMED: 26704640; ,DOI 10.1104/pp.15.01729.,"In plants, photoreceptors transfer light signals to phytochrome-interacting factors (PIFs), inducing the rapid phosphorylation and degradation of PIFs to promote photomorphogenesis. However, the phosphatase responsible for PIF dephosphorylation remains unknown. In this study, we identified a type 1 protein phosphatase, TOPP4, that is essential for PIF5 protein stability in Arabidopsis (Arabidopsis thaliana). Compared with the wild type, the dominant-negative mutant, topp4-1, displayed reduced hypocotyl length and larger apical hook and cotyledon opening angle under red light. Overexpression of topp4-1 in the wild type led to defects that were similar to those in the topp4-1 mutant. Red light induced phytochrome B (phyB)-dependent TOPP4 expression in hypocotyls. The topp4-1 mutation weakened the closed cotyledon angle of phyB-9 and phyA-211 phyB-9, while overexpression of TOPP4 significantly repressed the short hypocotyls of phyB-green fluorescent protein seedlings, indicating that TOPP4 and phyB function in an antagonistic way during photomorphogenesis. Protein interaction assays and phosphorylation studies demonstrate that TOPP4 interacts directly with PIF5 and dephosphorylates it. Furthermore, TOPP4 inhibits the red light-induced ubiquitination and degradation of PIF5. These findings demonstrate that dephosphorylation of PIF5 by TOPP4 inhibits its ubiquitin-mediated degradation during photomorphogenesis. These data outline a novel phytochrome signaling mechanism by which TOPP4-mediated dephosphorylation of PIF5 attenuates phytochrome-dependent light responses."
245,"E. Park, J. Park, J. Kim, A. Nagatani, JC. Lagarias and G. Choi, ","""Phytochrome B inhibits binding of phytochrome-interacting factors to their target promoters."", ",The Plant journal : for cell and molecular biology ,72(4) ,(Nov. 2012). ,PUBMED: 22849408; ,DOI 10.1111/j.1365-313X.2012.05114.x.,"Phytochromes are red and far-red light receptors in plants that mediate critical responses to light throughout the lifecycle. They achieve this in part by targeting negatively acting bHLH transcription factors called phytochrome-interacting factors (PIFs) for degradation within the nucleus. However, it is not known whether protein degradation is the primary mechanism by which phytochromes inhibit these repressors of photomorphogenesis. Here, we use chromatin immunoprecipitation to show that phyB inhibits the regulatory activity of PIF1 and PIF3 by releasing them from their DNA targets. The N-terminal fragment of phyB (NG-GUS-NLS; NGB) also inhibits binding of PIF3 to its target promoters. However, unlike full-length phyB, NGB does not promote PIF3 degradation, establishing the activity of NGB reflects its ability to inhibit PIF binding to DNA. We further show that Pfr forms of both full-length phyB and NGB inhibit DNA binding of PIF1 and PIF3 in vitro. Taken together, our results indicate that phyB inhibition of PIF function involves two separate processes: sequestration and protein degradation."
246,"J. Hu, Y. Hu, M. Yang, X. Hu and X. Wang, ","""Light-Induced Dynamic Change of Phytochrome B and Cryptochrome 1 Stabilizes SINATs in Arabidopsis."", ",Frontiers in plant science ,12 ,(2021). ,PUBMED: 34490020; ,DOI 10.3389/fpls.2021.722733.,"Ubiquitin-dependent protein degradation plays an important role in many plant developmental processes. We previously identified a class of SINA RING-type E3 ligases of Arabidopsis thaliana (SINATs), whose protein levels decrease in the dark and increase in red and blue light, but the underlying mechanism is unclear. In this study, we created transgenic lines carrying point mutations in SINAT genes and photoreceptors-NLS or -NES transgenic plants to investigate the regulatory mechanism of SINAT protein stability. We demonstrated that the degradation of SINATs is self-regulated, and SINATs interact with photoreceptors phytochrome B (phyB) and cryptochrome 1 (CRY1) in the cytoplasm, which leads to the degradation of SINATs in the dark. Furthermore, we observed that the red light-induced subcellular localization change of phyB and blue light-induced the dissociation of CRY1 from SINATs and was the major determinant for the light-promoted SINATs accumulation. Our findings provide a novel mechanism of how the stability and degradation of the E3 ligase SINATs are regulated by an association and dissociation mechanism through the red light-induced subcellular movement of phyB and the blue light-induced dissociation of CRY1 from SINATs."
247,"TC. Mockler, H. Guo, H. Yang, H. Duong and C. Lin, ","""Antagonistic actions of Arabidopsis cryptochromes and phytochrome B in the regulation of floral induction."", ","Development (Cambridge, England) ",126(10) ,(May. 1999). ,PUBMED: 10207133; ,,"The Arabidopsis photoreceptors cry1, cry2 and phyB are known to play roles in the regulation of flowering time, for which the molecular mechanisms remain unclear. We have previously hypothesized that phyB mediates a red-light inhibition of floral initiation and cry2 mediates a blue-light inhibition of the phyB function. Studies of the cry2/phyB double mutant provide direct evidence in support of this hypothesis. The function of cryptochromes in floral induction was further investigated using the cry2/cry1 double mutants. The cry2/cry1 double mutants showed delayed flowering in monochromatic blue light, whereas neither monogenic cry1 nor cry2 mutant exhibited late flowering in blue light. This result suggests that, in addition to the phyB-dependent function, cry2 also acts redundantly with cry1 to promote floral initiation in a phyB-independent manner. To understand how photoreceptors regulate the transition from vegetative growth to reproductive development, we examined the effect of sequential illumination by blue light and red light on the flowering time of plants. We found that there was a light-quality-sensitive phase of plant development, during which the quality of light exerts a profound influence on flowering time. After this developmental stage, which is between approximately day-1 to day-7 post germination, plants are committed to floral initiation and the quality of light has little effect on the flowering time. Mutations in either the PHYB gene or both the CRY1 and CRY2 genes resulted in the loss of the light-quality-sensitive phase manifested during floral development. The commitment time of floral transition, defined by a plant's sensitivity to light quality, coincides with the commitment time of inflorescence development revealed previously by a plant's sensitivity to light quantity - the photoperiod. Therefore, the developmental mechanism resulting in the commitment to flowering appears to be the direct target of the antagonistic actions of the photoreceptors."
248,"OS. Yousefi, M. Günther, M. Hörner, J. Chalupsky, M. Wess, SM. Brandl, RW. Smith, C. Fleck, T. Kunkel, MD. Zurbriggen, T. Höfer, W. Weber and WW. Schamel, ","""Optogenetic control shows that kinetic proofreading regulates the activity of the T cell receptor."", ",eLife ,8 ,(Apr. 2019). ,PUBMED: 30947807; ,DOI 10.7554/eLife.42475.,"The immune system distinguishes between self and foreign antigens. The kinetic proofreading (KPR) model proposes that T cells discriminate self from foreign ligands by the different ligand binding half-lives to the T cell receptor (TCR). It is challenging to test KPR as the available experimental systems fall short of only altering the binding half-lives and keeping other parameters of the interaction unchanged. We engineered an optogenetic system using the plant photoreceptor phytochrome B (PhyB) as a ligand to selectively control the dynamics of ligand binding to the TCR by light. This opto-ligand-TCR system was combined with the unique property of PhyB to continuously cycle between the binding and non-binding states under red light, with the light intensity determining the cycling rate and thus the binding duration. Mathematical modeling of our experimental datasets showed that indeed the ligand-TCR interaction half-life is the decisive factor for activating downstream TCR signaling, substantiating KPR."
